Apps,relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.22267441,0.22319779,0.15753424,0.22289056,0,0,0,0,0.01369863,0.001700292,0.006289308,2.3982457e-06,7.5887137e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.000581395,0.000462107,0,0.000167084,0,0,0,0,0.02739726,7.72086e-06,0.000219162,2.3982457e-06,3.7943569e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.32229286,0.38899317,0.5703125,0.37339443,0,0,0,0,0.5625,0.11672861,0.19017251,0.8742929,0.87471914,0.6296296,0.4982007,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.33139536,0.33271718,0.23287672,0.33249792,0,0,0,0,0.01369863,0.008543539,0.030105429,2.3982457e-06,1.0118285e-05,0,0.099460036,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.070930235,0.07116451,0.052511416,0.071177945,0,0,0,0,0.01369863,0.000127235,0.000447675,2.3982457e-06,6.323928e-06,0.032470826,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.20491461,0.27356026,0.5078125,0.284965,0,0,0,0,0.984375,0.34214738,0.30383596,0.93714696,0.93735886,0.9259259,0.5187979,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.14825581,0.14879853,0.10273973,0.14770259,0,0,0,0,0.01369863,0.000987856,0.000946667,2.3982457e-06,6.323928e-06,0.032470826,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.262609,0.35209683,0.71875,0.35852912,0.75,0,0,0,0.828125,0.84444064,0.91095835,0.9371464,0.9373618,0.7777778,0.4982007,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.35406977,0.35443622,0.26027396,0.35321638,0,0,0,0,0.01369863,0.002413484,0.006690482,2.3982457e-06,5.0591425e-06,0,0.099460036,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.029069766,0.028650647,0.020547945,0.027736006,0,0,0,0,0.01369863,0,0.000114187,2.3982457e-06,5.0591425e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.21685138,0.2761957,0.5208333,0.28458387,0,0,0,0,0.6875,0.08549691,0.15171431,0.93714595,0.93735886,0.8518519,0.4982007,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.46860465,0.4681146,0.32876712,0.4685046,0,0,0,0,0.01369863,0.009769743,0.016679673,2.3982457e-06,8.8535e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.06744186,0.06746765,0.047945205,0.067335,0,0,0,0,0.01369863,0.000303821,0.000302291,2.3982457e-06,7.5887137e-06,0.032470826,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.23608285,0.31045663,0.5364583,0.31088397,0,0,0,0,0.953125,0.3311279,0.30436882,0.9685737,0.9686773,0.7777778,0.4982007,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.25290698,0.25323474,0.17579909,0.25296575,0,0,0,0,0,0.000531628,0.000756424,2.3982457e-06,5.0591425e-06,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.60015446,0.7389816,1,0.73816574,0,0,0,0,0,0.82298654,0.7165751,0.99961233,0.99999857,0.6666667,0.31399366,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.14883721,0.14926063,0.10730594,0.14903927,0,0,0,0,0,0.001718216,0.004119555,2.3982457e-06,6.323928e-06,0.032470826,0,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.0622093,0.061922368,0.04109589,0.06182122,0,0,0,0,0,1.9396739e-05,6.8563146e-05,2.3982457e-06,5.0591425e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.2599564,0.3352299,0.5885417,0.32174706,0,0,0,0,0,0.07234033,0.1261292,0.90533924,0.9060347,0.5925926,0.1499381,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.22965117,0.22966728,0.16210045,0.2289056,0,0,0,0,0,0.020556109,0.008357473,2.3982457e-06,1.0118285e-05,0,0.69861686,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.089534886,0.09057301,0.06392694,0.0898914,0,0,0,0,0,0.000556434,0.000100483,2.3982457e-06,3.7943569e-06,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.16777799,0.2588017,0.6197917,0.24761121,0,0,0,0,0,0.2677097,0.3063688,0.9681981,0.9686773,0.2962963,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.20116279,0.20286506,0.14155251,0.2021721,0,0,0,0,0,0.001185956,0.001457749,2.3982457e-06,6.323928e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.35213482,0.46594846,0.703125,0.45057958,0,0,0,0,0,0.75604844,0.6732859,0.8742929,0.8747235,0.5555556,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.20348836,0.20378928,0.14840183,0.20384294,0,0,0,0,0,0.004569513,0.004055405,2.3982457e-06,7.5887137e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0,0.000462107,0,0.000167084,0,0,0,0,0,6.910938e-06,0.000125728,2.3982457e-06,5.0591425e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.228125,0.3062399,0.5807292,0.29716218,0,0,0,0,0,0.08416483,0.1260926,0.968198,0.96867293,0.7407407,0.4982007,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.322093,0.32255083,0.2283105,0.32297412,0,0,0,0,0,0.014076392,0.006099902,2.3982457e-06,1.0118285e-05,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.09709302,0.095656194,0.06849315,0.09590644,0,0,0,0,0,0.000173855,0.000534107,2.3982457e-06,5.0591425e-06,0.032470826,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.395903,0.4759632,0.7864583,0.47611737,0,0,0,0,0,0.24151008,0.30237094,0.90536845,0.90603757,0.5925926,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.075581394,0.07439926,0.052511416,0.0748538,0,0,0,0,0,0.000581128,0.001730204,2.3982457e-06,6.323928e-06,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.32693496,0.43010628,0.7552083,0.41570333,0,0,0,0,0,0.7686107,0.695974,1,1,0.6666667,0.4982007,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.13604651,0.13585952,0.09589041,0.13600668,0,0,0,0,0,0.001569859,0.005193629,2.3982457e-06,7.5887137e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.090697676,0.09057301,0.06849315,0.09039265,0,0,0,0,0,1.0783191e-05,1.9777888e-05,2.3982457e-06,5.0591425e-06,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.27189317,0.33628407,0.5442708,0.33508772,0,0,0,0,0,0.053800166,0.12804887,1,0.9999942,0.7037037,0.59796035,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.19127907,0.19408503,0.1324201,0.19381788,0,0,0,0,0,0.005487504,0.008796744,2.3982457e-06,8.8535e-06,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.06569768,0.06561922,0.0456621,0.065831244,0,0,0,0,0,0.000153063,0.000345329,2.3982457e-06,5.0591425e-06,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.2612827,0.34840718,0.6276042,0.34118629,0,0,0,0,0,0.24704337,0.27239475,1,0.99999565,0.6296296,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.24593024,0.24722736,0.1780822,0.24644946,0,0,0,0,0,0.001511822,0.001526943,1.5988307e-06,8.8535e-06,0.032470826,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.23409338,0.32047135,0.640625,0.3125992,0.7,0,0,0,0,0.77004486,0.6748788,0.99961233,1,0.7777778,0.4982007,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.5046512,0.5064695,0.35388127,0.50710106,0,0,0,0,0,0.001904835,0.002442708,2.3982457e-06,6.323928e-06,0.032470826,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.06337209,0.063308686,0.043378994,0.06282373,0,0,0,0,0,3.6210004e-05,0.000170039,2.3982457e-06,2.5295712e-06,0.032470826,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.1704306,0.2640726,0.5885417,0.25046992,0,0,0,0,0,0.08302374,0.13044834,0.9685728,0.9686773,0.5925926,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.33081394,0.3336414,0.23744293,0.33182958,0,0,0,0,0,0.006328533,0.01068575,2.3982457e-06,8.8535e-06,0,0.19951923,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.08430233,0.08410351,0.061643835,0.08437761,0,0,0,0,0,0.000120412,0.000267268,2.3982457e-06,6.323928e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.19960937,0.3167817,0.6432292,0.2948752,0,0,0,0,0,0.24078229,0.27462307,0.93678325,0.93735886,0.7777778,0.31399366,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.3255814,0.32578558,0.2283105,0.32548037,0,0,0,0,0,0.001694965,0.000574561,2.3982457e-06,5.0591425e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.32229286,0.44012102,0.828125,0.4404788,1,0,0,0,0,0.7747701,0.73228776,0.93714696,0.9373603,0.7037037,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.13023256,0.12985213,0.09360731,0.12999165,0,0,0,0,0,0.002920749,0.003397999,2.3982457e-06,7.5887137e-06,0,0.39903846,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
miniVite,q-r,0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0,0.08255814,0.08179297,0.061643835,0.082539685,0,0,0,0,0,2.873153e-05,0.000120334,2.3982457e-06,6.323928e-06,0,1,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
