app,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,12218750.0,20000000.0,6625000.0,56812500.0,0.0,0.0,0.0,0.0,0.796875,741398.56,1319753.4,113090.266,10181.844,593750.0,0.27157313,,,,5.728427
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,3561643.8,4520548.0,657534.25,12657534.0,0.0,0.0,0.0,0.0,0.01369863,2049.6301,23426.549,679.16437,29.60274,0.0,0.017400341,,,,2.9825997
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,17531250.0,27000000.0,8562500.0,76093750.0,0.0,0.0,0.0,0.0,0.9375,1900796.0,4268571.5,113046.64,10181.891,468750.0,0.29162252,,,,5.7083774
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,14602740.0,18438356.0,2630137.0,51041096.0,0.0,0.0,0.0,0.0,0.02739726,13693.904,25007.41,679.16437,29.60274,27397.26,0.069033936,,,,2.9309661
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,0.0,0.0,0.0,54794.52,0.0,0.0,0.0,0.0,0.01369863,437.73972,4514.8354,679.16437,29.561644,0.0,0.012073671,,,,1.9859263
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,13781250.0,23062500.0,7281250.0,60593750.0,0.0,0.0,0.0,0.0,0.59375,216924.66,841512.75,120629.59,10860.266,593750.0,0.27048168,,,,5.7295184
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,20273972.0,25506850.0,3698630.2,70246580.0,0.0,0.0,0.0,0.0,0.02739726,22788.3,138377.03,679.16437,29.630136,27397.26,0.05583203,,,,1.942168
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,1260274.0,1561643.9,219178.08,4328767.0,0.0,0.0,0.0,0.0,0.01369863,380.274,5521.767,679.16437,29.58904,27397.26,0.04346459,,,,1.9545354
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,17281250.0,26843750.0,7500000.0,72218750.0,0.0,0.0,0.0,0.0,0.953125,763477.8,1194639.8,120629.59,10860.281,593750.0,0.2732967,,,,5.726703
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,6000000.0,7616438.5,1068493.1,20931506.0,0.0,0.0,0.0,0.0,0.01369863,5474.082,12387.068,679.16437,29.58904,0.0,0.030420274,,,,1.9675797
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,16843750.0,27312500.0,9187500.0,78437500.0,593750.0,0.0,0.0,0.0,0.75,1811949.4,4322019.5,113046.766,10181.875,750000.0,0.28776786,,,,5.712232
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,10493151.0,13232877.0,1890411.0,36602740.0,0.0,0.0,0.0,0.0,0.01369863,4044.6987,31527.904,679.16437,29.60274,0.0,0.05637452,,,,1.9416255
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,27397.26,27397.26,0.0,82191.78,0.0,0.0,0.0,0.0,0.02739726,122.753426,4229.219,679.16437,29.561644,0.0,0.03476667,,,,1.9632334
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,15187500.0,23062500.0,6843750.0,61281250.0,0.0,0.0,0.0,0.0,0.5625,270582.88,858488.25,105550.94,9503.422,531250.0,0.25075495,,,,5.749245
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,15616438.0,19726028.0,2794520.5,54575344.0,0.0,0.0,0.0,0.0,0.01369863,19901.549,138633.86,679.16437,29.630136,0.0,0.07116934,,,,1.9268306
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,3342465.8,4219178.0,630137.0,11726027.0,0.0,0.0,0.0,0.0,0.01369863,399.68494,5256.8906,679.16437,29.58904,27397.26,0.024337754,,,,1.9736623
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0833,9656250.0,16218750.0,6093750.0,46781250.0,0.0,0.0,0.0,0.0,0.984375,792912.56,1369656.0,113090.33,10181.859,781250.0,0.28717878,,,,4.710821
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,6986301.5,8821918.0,1232876.8,24273972.0,0.0,0.0,0.0,0.0,0.01369863,2393.8767,7500.959,679.16437,29.58904,27397.26,0.018844014,,,,1.979156
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,12375000.0,20875000.0,8625000.0,58843750.0,468750.0,0.0,0.0,0.0,0.828125,1956802.9,4100009.2,113090.266,10181.891,656250.0,0.291121,,,,5.708879
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,16684932.0,21013698.0,3123287.8,57972604.0,0.0,0.0,0.0,0.0,0.01369863,5697.274,33332.07,679.16437,29.575342,0.0,0.08748348,,,,1.9105165
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,1369863.0,1698630.1,246575.34,4602739.5,0.0,0.0,0.0,0.0,0.01369863,104.863014,3757.1233,679.16437,29.575342,0.0,0.022914248,,,,1.9750857
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,10218750.0,16375000.0,6250000.0,46718750.0,0.0,0.0,0.0,0.0,0.6875,198214.27,685533.8,113090.2,10181.859,718750.0,0.2624161,,,,5.737584
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,22082192.0,27753424.0,3945205.5,76876710.0,0.0,0.0,0.0,0.0,0.01369863,22742.85,78255.49,679.16437,29.616438,0.0,0.12359493,,,,1.874405
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,3178082.2,4000000.0,575342.44,11095890.0,0.0,0.0,0.0,0.0,0.01369863,808.86304,4603.0684,679.16437,29.60274,27397.26,0.023835821,,,,2.976164
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,11125000.0,18406250.0,6437500.0,51031250.0,0.0,0.0,0.0,0.0,0.953125,767378.75,1372052.4,116859.984,10521.0625,656250.0,0.26814294,,,,5.731857
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,11917808.0,15013699.0,2109589.0,41534250.0,0.0,0.0,0.0,0.0,0.0,1336.7261,6645.3975,679.16437,29.575342,0.0,0.029853247,,,,2.9701467
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1166,28281250.0,43812500.0,12000000.0,121093750.0,0.0,0.0,0.0,0.0,0.0,1907090.4,3225828.0,120583.09,10860.297,562500.0,0.28960922,,,,6.706391
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,7013698.5,8849315.0,1287671.2,24493150.0,0.0,0.0,0.0,0.0,0.0,4086.233,21770.082,679.16437,29.58904,27397.26,0.033170532,,,,2.9668295
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,2931506.8,3671233.0,493150.7,10191781.0,0.0,0.0,0.0,0.0,0.0,149.80821,3551.9453,679.16437,29.575342,0.0,0.006935959,,,,1.9910641
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.2,12250000.0,19875000.0,7062500.0,52812500.0,0.0,0.0,0.0,0.0,0.0,167728.45,570472.4,109274.97,9842.594,500000.0,0.25844312,,,,11.741557
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,10821918.0,13616438.0,1945205.5,37589040.0,0.0,0.0,0.0,0.0,0.0,47736.508,40828.863,679.16437,29.630136,0.0,0.07488607,,,,1.923114
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,4219178.0,5369863.0,767123.3,14794521.0,0.0,0.0,0.0,0.0,0.0,1394.2054,3695.4932,679.16437,29.561644,0.0,0.024310205,,,,2.97569
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1166,7906250.0,15343750.0,7437500.0,40656250.0,0.0,0.0,0.0,0.0,0.0,620429.2,1381046.6,116814.94,10521.0625,250000.0,0.2898103,,,,6.7061896
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,9479452.0,12027397.0,1698630.1,33205480.0,0.0,0.0,0.0,0.0,0.0,2852.904,9799.397,679.16437,29.58904,0.0,0.041699547,,,,1.9563005
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,16593750.0,27625000.0,8437500.0,73937500.0,0.0,0.0,0.0,0.0,0.0,1751984.5,3031148.0,105550.94,9503.469,468750.0,0.27492285,,,,5.725077
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,9589041.0,12082192.0,1780821.9,33479452.0,0.0,0.0,0.0,0.0,0.0,10693.123,21481.59,679.16437,29.60274,0.0,0.09259579,,,,1.9054042
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,0.0,27397.26,0.0,82191.78,0.0,0.0,0.0,0.0,0.0,120.87671,3809.0273,679.16437,29.575342,0.0,0.013441123,,,,1.9845588
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,10750000.0,18156250.0,6968750.0,48781250.0,0.0,0.0,0.0,0.0,0.0,195127.62,570307.75,116814.92,10521.016,625000.0,0.2693488,,,,5.7306514
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,15178082.0,19123288.0,2739726.0,53013700.0,0.0,0.0,0.0,0.0,0.0,32722.014,30676.11,679.16437,29.630136,0.0,0.05989908,,,,2.940101
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,4575342.5,5671233.0,821917.8,15780822.0,0.0,0.0,0.0,0.0,0.0,507.71234,5645.589,679.16437,29.575342,27397.26,0.01924804,,,,1.978752
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1166,18656250.0,28218750.0,9437500.0,78125000.0,0.0,0.0,0.0,0.0,0.0,559720.6,1363067.4,109278.47,9842.625,500000.0,0.24875543,,,,6.7472444
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,3561643.8,4410959.0,630137.0,12328767.0,0.0,0.0,0.0,0.0,0.0,1451.4247,11024.685,679.16437,29.58904,0.0,0.045098618,,,,2.9549015
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,15406250.0,25500000.0,9062500.0,68218750.0,0.0,0.0,0.0,0.0,0.0,1781093.2,3133180.8,120629.59,10860.3125,562500.0,0.28973567,,,,5.710264
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,6410959.0,8054794.5,1150684.9,22356164.0,0.0,0.0,0.0,0.0,0.0,3742.4658,26600.41,679.16437,29.60274,0.0,0.05557948,,,,1.9424205
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,4273972.5,5369863.0,821917.8,14876712.0,0.0,0.0,0.0,0.0,0.0,129.84932,3332.5479,679.16437,29.575342,0.0,0.02487059,,,,2.9751294
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,12812500.0,19937500.0,6531250.0,55000000.0,0.0,0.0,0.0,0.0,0.0,124768.06,579105.5,120629.59,10860.25,593750.0,0.2980493,,,,5.7019506
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,9013699.0,11506849.0,1589041.1,31835616.0,0.0,0.0,0.0,0.0,0.0,12820.246,42804.355,679.16437,29.616438,0.0,0.119664766,,,,2.8803353
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,3095890.5,3890411.0,547945.2,10849315.0,0.0,0.0,0.0,0.0,0.0,459.53424,4796.616,679.16437,29.575342,0.0,0.05862385,,,,2.9413762
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,12312500.0,20656250.0,7531250.0,56000000.0,0.0,0.0,0.0,0.0,0.0,572542.06,1228258.4,120629.59,10860.266,531250.0,0.27164707,,,,5.728353
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,11589041.0,14657534.0,2136986.2,40465750.0,0.0,0.0,0.0,0.0,0.0,3607.9863,10110.575,679.0685,29.616438,27397.26,0.055914644,,,,1.9420854
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,11031250.0,19000000.0,7687500.0,51312500.0,437500.0,0.0,0.0,0.0,0.0,1784416.4,3038311.2,120583.09,10860.3125,656250.0,0.29287755,,,,5.7071223
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.0333,23780822.0,30027398.0,4246575.5,83205480.0,0.0,0.0,0.0,0.0,0.0,4518.6577,14228.959,679.16437,29.58904,27397.26,0.05689737,,,,1.9411026
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.05,2986301.2,3753424.8,520547.94,10356164.0,0.0,0.0,0.0,0.0,0.0,188.76712,4008.3013,679.16437,29.547945,27397.26,0.011880658,,,,2.9881194
miniVite,0.04926027,-0.16053703,0.14145939,-0.006585459,-0.54599667,1.8084416,-1.2263561,0.1828411,-0.045759283,0.26783398,1.7920182,-0.6497108,-0.57344127,-0.48779336,0.85871714,0.2141302,0.086015575,1.2801274,0.57246584,-0.9371571,0.80329645,-1.6202277,0.17229842,0.013491007,-0.24746168,0.1,8031250.0,15656250.0,7062500.0,41125000.0,0.0,0.0,0.0,0.0,0.0,192483.55,589896.44,116859.875,10521.0625,500000.0,0.28467527,,,,5.715325
