app,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,2.2666,102000000000.0,185000000000.0,67976560000.0,525000000000.0,963375000.0,927437500.0,144437500.0,98687500.0,8512737.0,51208954000.0,53149463000.0,69874.91,2107614.5,9634312000.0,75.33576,,,,60.660236
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,2.3833,108000000000.0,196000000000.0,72135930000.0,557000000000.0,1029687500.0,992937500.0,158625000.0,107000000.0,9087366.0,54717090000.0,57262570000.0,69875.875,2107710.2,10220625000.0,79.68587,,,,63.312134
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,2.4,108000000000.0,197000000000.0,72446810000.0,560000000000.0,1026812500.0,992875000.0,159375000.0,106562500.0,9087818.0,54721170000.0,57028230000.0,69842.91,2107709.2,10214500000.0,81.04742,,,,62.95258
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,2.6,117000000000.0,214000000000.0,78579565000.0,607000000000.0,1123375000.0,1085125000.0,183312500.0,118937500.0,9938417.0,59785010000.0,62693180000.0,69875.875,2107849.2,11136187000.0,87.20352,,,,68.79648
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,2.6666,121000000000.0,219000000000.0,80282880000.0,621000000000.0,1129312500.0,1084187500.0,176125000.0,117375000.0,9942631.0,59784614000.0,62874040000.0,69842.91,2107848.2,11245938000.0,87.70002,,,,72.29598
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,2.9,131000000000.0,240000000000.0,88156060000.0,680000000000.0,1257750000.0,1218437500.0,192687500.0,130062500.0,11196041.0,67271300000.0,70126940000.0,69875.875,2108053.2,12546250000.0,98.55381,,,,75.44619
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,3.0,137000000000.0,248000000000.0,91037690000.0,704000000000.0,1272062500.0,1221937500.0,198500000.0,133437500.0,11196277.0,67274830000.0,70353730000.0,69842.91,2108052.2,12596688000.0,98.87631,,,,81.12369
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,3.25,149000000000.0,270000000000.0,98918120000.0,765000000000.0,1370875000.0,1320937500.0,214250000.0,146937500.0,12113001.0,72765790000.0,75051630000.0,69875.875,2108202.0,13549000000.0,105.772835,,,,89.227165
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,3.2166,146000000000.0,265000000000.0,97306935000.0,752000000000.0,1368625000.0,1321687600.0,217187500.0,146312500.0,12113323.0,72763680000.0,74777510000.0,69875.875,2108202.0,13648500000.0,106.189445,,,,86.80655
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0333,270000000.0,370000000.0,106000000.0,1272000000.0,2000000.0,0.0,0.0,0.0,175215.0,161233230.0,116009900.0,37771.0,2173738.0,12000000.0,0.225497,,,,1.772503
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0166,270000000.0,368000000.0,106000000.0,1272000000.0,4000000.0,0.0,0.0,0.0,174251.0,160404200.0,116615490.0,37771.0,2173739.0,14000000.0,0.225368,,,,0.770632
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.05,314000000.0,430000000.0,124000000.0,1482000000.0,4000000.0,0.0,0.0,0.0,203407.0,189095070.0,136410160.0,37771.0,2174048.0,14000000.0,0.239083,,,,2.760917
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0333,314000000.0,430000000.0,124000000.0,1482000000.0,4000000.0,0.0,0.0,0.0,204461.0,189000930.0,136132140.0,37771.0,2174046.0,14000000.0,0.257835,,,,1.740165
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0333,360000000.0,492000000.0,142000000.0,1692000000.0,4000000.0,0.0,0.0,0.0,232186.0,215808720.0,155734800.0,37771.0,2174351.0,18000000.0,0.272745,,,,1.725255
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.05,360000000.0,492000000.0,142000000.0,1692000000.0,4000000.0,0.0,0.0,0.0,231261.0,213268600.0,154300640.0,37771.0,2174351.0,16000000.0,0.269742,,,,2.730258
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0333,404000000.0,552000000.0,158000000.0,1902000000.0,6000000.0,0.0,0.0,0.0,261358.0,240836530.0,174050500.0,37771.0,2174657.0,20000000.0,0.311927,,,,1.686073
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0333,404000000.0,552000000.0,158000000.0,1900000000.0,6000000.0,0.0,0.0,0.0,260847.0,240919200.0,174391170.0,37771.0,2174658.0,18000000.0,0.29984,,,,1.69816
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0333,448000000.0,614000000.0,176000000.0,2112000000.0,4000000.0,2000000.0,0.0,0.0,291033.0,268238830.0,193661800.0,37771.0,2174959.0,22000000.0,0.354958,,,,1.643042
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0333,446000000.0,614000000.0,176000000.0,2114000000.0,6000000.0,2000000.0,0.0,0.0,291211.0,268352320.0,193840160.0,37771.0,2174962.0,20000000.0,0.340609,,,,1.657391
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.05,492000000.0,676000000.0,194000000.0,2322000000.0,6000000.0,2000000.0,0.0,0.0,318597.0,294705150.0,212096110.0,37771.0,2175330.0,24000000.0,0.367592,,,,2.632408
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0666,492000000.0,672000000.0,194000000.0,2320000000.0,6000000.0,2000000.0,0.0,0.0,317967.0,293128220.0,212070350.0,37771.0,2175330.0,24000000.0,0.363939,,,,3.632061
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.05,1042000000.0,2424000000.0,776000000.0,7526000000.0,44000000.0,20000000.0,0.0,0.0,419863.0,1418846000.0,1017911230.0,37771.0,2175633.0,114000000.0,1.172088,,,,1.827912
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.1666,3273812500.0,5136625000.0,1776437500.0,13892312000.0,9062500.0,3437500.0,312500.0,125000.0,12092.469,44968416.0,721877200.0,69874.91,2106339.5,131187500.0,0.9733865,,,,9.022614
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.05,1042000000.0,2424000000.0,776000000.0,7526000000.0,44000000.0,20000000.0,0.0,0.0,420220.0,1420711400.0,1017222400.0,37771.0,2175633.0,108000000.0,1.10488,,,,1.89512
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.1666,3059250000.0,4806187500.0,1670187500.0,13005813000.0,8562500.0,2875000.0,250000.0,62500.0,13033.906,44957710.0,743643600.0,69874.91,2106339.5,126750000.0,0.97473377,,,,9.021266
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.05,1216000000.0,2828000000.0,906000000.0,8782000000.0,50000000.0,22000000.0,0.0,0.0,490468.0,1655664800.0,1184027900.0,37771.0,2176245.0,134000000.0,1.287456,,,,1.712544
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.2166,3809062400.0,5972937700.0,2067312500.0,16160500000.0,9875000.0,3625000.0,1187500.0,125000.0,12769.031,52454092.0,863225100.0,69874.91,2106358.5,150000000.0,1.0952876,,,,11.900712
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0666,1216000000.0,2826000000.0,906000000.0,8780000000.0,52000000.0,22000000.0,0.0,0.0,490091.0,1654315300.0,1186637200.0,37771.0,2176245.0,134000000.0,1.286174,,,,2.709826
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.2,3549750000.0,5578500000.0,1938625000.0,15094062000.0,9937500.0,3750000.0,1250000.0,125000.0,12759.281,52423852.0,837183900.0,69874.91,2106358.5,150625000.0,1.1352624,,,,10.8647375
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.05,1386000000.0,3224000000.0,1034000000.0,10012000000.0,28000000.0,26000000.0,0.0,0.0,559471.0,1884760300.0,1353871700.0,37771.0,2176853.0,156000000.0,1.463014,,,,1.536986
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.15,4011750000.0,6304000000.0,2192062500.0,17061188000.0,11750000.0,4312500.0,1437500.0,125000.0,12304.8125,59744556.0,977326100.0,69842.91,2106376.5,171500000.0,1.2918075,,,,7.7081923
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.0666,1388000000.0,3226000000.0,1034000000.0,10014000000.0,36000000.0,26000000.0,0.0,0.0,559651.0,1886199600.0,1350636200.0,37771.0,2176853.0,150000000.0,1.473355,,,,2.522645
