machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,6892857,60660716,11482143,113607144,2339285.8,1196428.6,107142.86,53571.43,4.241071,34198388,27095020,938.7232,19688.723,3285714.2,1.2507508
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,17160714,109696430,21821428,229285710,2446428.5,1178571.4,107142.86,53571.43,4.232143,52314296,27070846,938.7321,19688.723,3535714.2,1.2004802
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,34642856,191946430,39107144,423428580,2964285.8,1178571.4,107142.86,53571.43,7.205357,82503710,27153548,938.7232,19688.723,4035714.2,1.2864494
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,59125000,307053570,63321428,695107140,3892857.2,1196428.6,125000,53571.43,3.857143,124762600,27173388,938.7232,19688.723,4142857.2,1.2004802
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,90625000,455142850,94428570,1044625000,4571428.5,1214285.8,142857.14,53571.43,5.589286,179120000,27212942,938.7143,19688.715,4589285.5,1.307941
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,1339285.8,13517857,2660714.2,24803572,553571.44,303571.44,0,0,6.008929,8271573.5,6893031,938.7143,19688.705,732142.9,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,2714285.8,20821428,4625000,42803572,607142.9,285714.28,0,0,9.946428,11970719,6795893.5,938.7143,19688.715,732142.9,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,4857143,32803572,7857143,72339290,696428.56,303571.44,0,0,4,18024032,6778033,938.7232,19688.723,839285.7,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,7946428.5,49660716,12392857,113910710,803571.44,303571.44,0,0,4.0625,26596858,6715295.5,938.7232,19688.723,964285.7,1.332
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,11910714,71321430,18232142,167303570,1053571.4,303571.44,17857.143,0,7.696429,37586020,6770861,938.7232,19688.732,1053571.4,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,6714285.5,44428572,10678571,94821430,1767857.1,1178571.4,35714.285,53571.43,6.705357,25069336,20350158,938.7232,19688.723,2517857.2,1.2507508
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,11964286,71196430,17160714,159517860,1803571.4,1160714.2,53571.43,53571.43,10.205358,36910108,20380266,938.7321,19688.723,2535714.2,1.2507508
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,20750000,115875000,27982142,267464290,2428571.5,1178571.4,53571.43,53571.43,3.3035715,56635170,20386752,938.7232,19688.723,2785714.2,1.2004802
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,32982142,178303570,43089284,418285730,2964285.8,1178571.4,53571.43,53571.43,6.366071,84306660,20367684,938.7232,19688.732,2910714.2,1.2864494
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,48857144,258750000,62553572,612750000,3678571.5,1196428.6,53571.43,53571.43,10.946428,119875420,20437198,938.7143,19688.715,3428571.5,1.3750938
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,14910714,95357144,22178572,203821420,3535714.2,2357142.8,160714.28,89285.71,6.794643,51207084,40852180,938.7143,19688.715,4803571.5,1.333
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,30714286,169464290,37750000,378750000,3660714.2,2321428.5,160714.28,89285.71,2.9285715,78378950,40741296,938.7143,19688.715,5142857,1.3750938
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,56928572,292821440,63678572,669928600,4678571.5,2339285.8,178571.42,107142.86,4.883929,123735976,40690144,938.7321,19688.723,5696428.5,1.30012
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,93857144,465732130,100035710,1078017900,5875000,2375000,196428.58,107142.86,6.651786,187145680,40809268,938.7143,19688.715,6196428.5,1.2
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,141142860,687857150,146732140,1602285700,7107143,2375000,232142.86,107142.86,6.178571,268655520,40710050,938.7232,19688.723,6946428.5,1.20012
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,3196428.5,21428572,5250000,45732144,839285.7,589285.7,17857.143,17857.143,3.4107144,12407285,10216640,938.7321,19688.723,1035714.3,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,5250000,32357142,8178571.5,72678570,910714.3,589285.7,17857.143,17857.143,10.785714,17888598,10260410,938.7232,19688.723,1107142.9,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,8517857,50392856,13035714,117107144,1035714.3,589285.7,17857.143,17857.143,3.955357,27070716,10198408,938.7143,19688.715,1178571.4,1.332
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,13160714,75714290,19857142,179500000,1232142.9,589285.7,17857.143,17857.143,3.1160715,39882384,10315655,938.7143,19688.715,1410714.2,1.666
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,19125000,108232140,28607142,259660720,1571428.6,589285.7,17857.143,17857.143,11.160714,56339020,10339277,938.7232,19688.732,1482142.9,1.3997599
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,4125000,41839284,8125000,77000000,1767857.1,892857.1,35714.285,35714.285,6.392857,25082920,20441652,938.7232,19688.732,2482142.8,1.332
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,9357143,68571430,14607143,141625000,1785714.2,892857.1,53571.43,35714.285,11.223214,36936144,20322288,938.7321,19688.723,2678571.5,1.666
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,18125000,113232140,25410714,249500000,2267857.2,892857.1,53571.43,35714.285,4.919643,56664710,20315496,938.7232,19688.723,2732142.8,1.3997599
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,30464286,175803570,40535716,400750000,3160714.2,910714.3,53571.43,35714.285,4.294643,84316696,20400836,938.7232,19688.723,3053571.5,1.5
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,46339284,256267860,60017856,595196400,3642857.2,910714.3,53571.43,35714.285,5.214286,119858230,20303230,938.7232,19688.723,3392857.2,1.5003752
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,9839286,90321430,17089286,168571420,3535714.2,1803571.4,160714.28,71428.57,5.303571,51232924,40755416,938.7143,19688.715,5017857,1.3997599
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,25553572,164303570,32660714,343196400,3678571.5,1767857.1,160714.28,71428.57,4.973214,78430880,40686296,938.7232,19688.723,5375000,1.1432247
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,51875000,287803600,58589284,634732160,4535714.5,1785714.2,178571.42,71428.57,3.9910715,123720430,40770200,938.7321,19688.723,5875000,1.4003601
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,88660710,460553570,94910710,1042428540,5875000,1821428.6,196428.58,71428.57,3.1160715,187123860,40796800,938.7143,19688.705,5857143,1.307941
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,135946430,682696450,141607140,1566785700,7178571.5,1821428.6,232142.86,71428.57,11.258928,268661220,40751056,938.7143,19688.715,6839285.5,1.315856
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,1964285.8,20232142,3982142.8,37053572,839285.7,446428.56,17857.143,17857.143,11.607142,12435918,10225833,938.7143,19688.705,1160714.2,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,4000000,31125000,6910714.5,63910716,910714.3,446428.56,17857.143,17857.143,4.178571,17893018,10232737,938.7143,19688.715,1142857.1,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,7375000,49303572,11767857,108750000,1035714.3,446428.56,17857.143,17857.143,7.446429,27071546,10276397,938.7232,19688.723,1303571.4,1.332
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,11910714,74464290,18571428,170696430,1214285.8,446428.56,17857.143,17857.143,9.464286,39876800,10306550,938.7232,19688.723,1446428.6,1.666
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,17892858,107017860,27339286,250946430,1571428.6,446428.56,17857.143,17857.143,10.544642,56320652,10258024,938.7232,19688.723,1571428.6,1.3997599
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,10750000,111267860,21553572,204285710,4714285.5,2428571.5,142857.14,107142.86,4.321429,66738340,54451572,938.7232,19688.732,6982143,1.666
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,24678572,182553570,38821428,376535700,4803571.5,2375000,142857.14,107142.86,10.580358,98328800,54410750,938.7321,19688.723,7321428.5,1.5720412
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,48125000,301660700,67642856,664392800,5928571.5,2392857.2,142857.14,107142.86,6.178571,150988560,54356944,938.7143,19688.715,7553571.5,1.6002401
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,80875000,468303580,107982140,1067107140,7910714.5,2428571.5,160714.28,107142.86,11.4375,224724400,54479372,938.7232,19688.723,8517857,1.357051
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,123000000,682625000,159839280,1585053600,10642857,2482142.8,178571.42,107142.86,4.973214,319506240,54440756,938.7232,19688.723,8910714,1.368604
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,25696428,240142860,45321428,447250000,9446429,4821428.5,428571.44,214285.72,7.473214,136586000,108950280,938.7143,19688.705,12339286,1.5006002
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,67660710,437553570,86803570,913250000,9803571,4750000,446428.56,214285.72,4.205357,209008270,108750570,938.7143,19688.715,14625000,1.3128282
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,137767860,766714300,155982140,1690160800,12285714,4785714.5,500000,214285.72,4.008929,329783680,108836140,938.7232,19688.732,16017857,1.25
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,236053570,1227660700,252892860,2778143000,15892857,4857143,553571.44,214285.72,7.410714,498857280,108928264,938.7321,19688.723,16946428,1.294211
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,362017860,1819982100,377321440,4176250000,18767858,4875000,589285.7,232142.86,3.75,716239740,108787780,938.7143,19688.715,18196428,1.291625
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,4875000,53464284,10500000,97446430,2232142.8,1214285.8,53571.43,53571.43,9.258928,33030752,27294498,938.7143,19688.705,3089285.8,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,10107143,82285710,18285714,168446430,2464285.8,1214285.8,53571.43,53571.43,4.321429,47659270,27387816,938.7232,19688.723,3160714.2,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,18946428,130500000,31250000,287321440,2803571.5,1214285.8,53571.43,53571.43,5.25,72082536,27332650,938.7232,19688.723,3375000,1.166
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,31267858,197928580,49410716,453500000,3267857.2,1232142.9,53571.43,53571.43,7.526786,106226250,27266760,938.7232,19688.723,4053571.5,1.4288164
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,47089284,284625000,72732140,667178560,4178571.5,1232142.9,71428.57,53571.43,4.553571,150112100,27431000,938.7232,19688.723,4464285.5,1.3333334
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,2428571.5,15053571,3625000,32321428,589285.7,392857.16,17857.143,17857.143,5.1875,8386269.5,6687231,938.7143,19688.715,750000,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,4125000,23910714,5785714.5,53696428,589285.7,375000,17857.143,17857.143,5.151786,12322380,6768722,938.7321,19688.723,821428.56,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,7071428.5,38821428,9392857,89732140,839285.7,375000,17857.143,17857.143,4.258929,18908716,6760526,938.7232,19688.732,857142.9,1.332
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,11125000,59607144,14428571,139964290,964285.7,392857.16,17857.143,17857.143,5.1875,28121004,6787503,938.7232,19688.723,910714.3,1.666
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,16446429,86464290,20910714,204892860,1339285.8,392857.16,17857.143,17857.143,4.053571,39958640,6736933,938.7232,19688.723,1035714.3,1.2507508
