machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,4916666.5,33333334,8194444.5,71000000,1277777.8,1250000,55555.555,55555.555,7.7222223,19257774,20128756,525.05554,30141.916,6861111,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,8222222,50444444,12777778,113222220,1388888.9,1750000,55555.555,83333.336,15.041667,27799334,20108860,525.05554,30141.916,6666666.5,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,13138889,78305550,20333334,181833330,1555555.5,2611111,55555.555,83333.336,13.277778,42028188,20049906,525.05554,30141.916,8305555.5,0.7507508
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,20388888,117750000,30972222,278944450,1777777.8,3833333.2,83333.336,83333.336,22.944445,61953500,20109044,525.05554,30141.916,8277778,0.6002401
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,29527778,168222220,44611110,403250000,1805555.5,5388889,83333.336,83333.336,7.0694447,87584210,20097952,525.05554,30141.916,9583333,0.7144082
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,6416666.5,65138890,12694444,119833336,2611111,2027777.8,111111.11,111111.11,13.055555,38967764,40080400,525.05554,30141.916,18055556,0.7507508
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,14527778,106750000,22805556,220277780,2611111,3111111,138888.89,111111.11,10.652778,57371496,40294292,525.05554,30141.916,18555556,0.6002401
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,28194444,176250000,39694444,388111100,3333333.2,4916666.5,166666.67,111111.11,25.23611,88161576,39799770,525.05554,30141.902,18277778,0.7144082
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,47388890,273638880,63333332,623277760,4055555.5,7388889,222222.22,111111.11,9.194445,131130710,40031732,525.05554,30141.916,18916666,0.6666667
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,71916664,398694430,93694450,925305540,4611111,10694444,250000,138888.89,23.069445,186440210,39972556,525.05554,30141.902,19694444,0.6665
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,15138889,140388900,26694444,261750000,5222222,4111111,277777.78,222222.22,17.26389,79659430,80065416,525.05554,30141.916,35638890,0.7144082
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,39694444,255694450,51027776,533694430,5277778,6472222,277777.78,222222.22,13.583333,121944650,80191590,525.05554,30141.916,36166668,0.87471867
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,80500000,447722200,91527780,986583360,6833333.5,10333333,388888.88,222222.22,19.777779,192379540,79726490,525.05554,30141.902,37777776,0.714102
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,137777780,716750000,148277780,1621111200,8777778,15694444,472222.22,250000,13.416667,291034620,79841340,525.05554,30141.916,37638890,0.7645605
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,211388900,1062611140,221250000,2436805600,10055556,22750000,500000,250000,6.5694447,417823500,80370390,525.05554,30141.916,38861110,0.7599616
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,2972222.2,31388888,6194444.5,57388890,1277777.8,1000000,55555.555,27777.777,11.486111,19273594,20051318,525.05554,30141.916,6611111,1
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,6055555.5,48250000,10750000,98916664,1388888.9,1500000,55555.555,55555.555,15.527778,27840316,20041662,525.05554,30141.916,6611111,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,11277778,76472220,18361112,168472220,1555555.5,2388889,55555.555,55555.555,12.305555,42044876,20129172,525.05554,30141.916,7805555.5,0.7507508
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,18333334,115666664,28972222,264944450,1777777.8,3583333.2,83333.336,55555.555,15.236111,61991616,20171684,525.05554,30141.916,8333333.5,0.6002401
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,27583334,166305550,42638890,389694430,1805555.5,5166666.5,83333.336,55555.555,15.111111,87636344,20256532,525.05554,30141.916,9638889,0.7144082
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,16611111,173055550,33666668,317444450,6944444.5,5444444.5,361111.12,305555.56,19.48611,103799330,106817350,525.05554,30141.916,48611110,0.6002401
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,38361110,284138880,60638890,585638900,7000000,8361111,361111.12,305555.56,9.847222,152953150,107034040,525.05554,30141.916,48777776,0.6361157
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,74833336,469527780,105666664,1033277760,9055556,13166667,527777.75,333333.34,14.166667,234894270,106296216,525.05554,30141.916,46222224,0.62490624
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,125888890,729083300,168694450,1660083300,11361111,19805556,638888.9,333333.34,15.708333,349624450,106516160,525.05554,30141.916,47916668,0.736892
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,191416670,1062722240,249666670,2465722000,12138889,28555556,666666.7,361111.12,13.277778,497069220,106381096,525.05554,30141.916,53083332,0.7306716
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,39972224,373805570,70833336,695777800,13916667,11027778,722222.25,611111.1,8.402778,212423970,213559800,525.05554,30141.916,93833336,0.6664
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,105472220,681333300,135694450,1421166700,14138889,17333334,750000,638888.9,13.180555,325156480,213838770,525.05554,30141.916,96138890,0.7617143
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,214444450,1193583400,243777780,2629333200,18277778,27666666,1000000,638888.9,9.25,513012030,212515580,525.05554,30141.916,98250000,0.8
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,366972220,1910972200,394972220,4321528000,22250000,41944444,1166666.6,694444.44,6.3055553,776023230,213083220,525.05554,30141.916,101250000,0.77267146
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,563222200,2833055500,589611140,6496194600,30750000,60750000,1416666.6,694444.44,14.763889,1114194800,212622610,525.05554,30141.916,100527780,0.7742185
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,7583333.5,83194450,16416667,151555550,3444444.5,2694444.5,166666.67,138888.89,22.36111,51335480,53461544,525.05554,30141.916,18416666,1
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,15750000,128138890,28555556,262222220,3694444.5,4083333.2,194444.44,138888.89,15.041667,74126650,53360340,525.05554,30141.916,18972222,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,29416666,203055550,48805556,446722200,4166666.8,6388889,194444.44,138888.89,11.111111,112091280,53423190,525.05554,30141.916,21222222,0.85763294
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,48583332,308027780,77138890,705222200,4750000,9611111,250000,166666.67,7.8333335,165223550,53724424,525.05554,30141.916,21944444,0.69987994
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,73250000,443027780,113583336,1037694460,4944444.5,13777778,222222.22,166666.67,10.569445,233498980,53610396,525.05554,30141.916,25722222,0.75
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,3666666.8,23305556,5638889,49944444,861111.1,833333.3,27777.777,27777.777,15.680555,13013511,13287589,525.05554,30141.916,5638889,1
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,6333333.5,37111110,9027778,83250000,861111.1,1194444.5,27777.777,55555.555,11.625,19171340,13378545,525.05554,30141.916,5888889,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,10888889,60277776,14638889,139250000,1138888.9,1777777.8,55555.555,55555.555,15.388889,29398936,13232018,525.05554,30141.902,5944444.5,0.7507508
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,17222222,92666664,22500000,217472220,1250000,2611111,55555.555,55555.555,17.180555,43737332,13260889,525.05554,30141.916,6250000,0.6002401
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,25444444,134444450,32638888,318277800,1527777.8,3694444.5,83333.336,55555.555,13.25,62185984,13404890,525.05554,30141.916,6166666.5,0.79951984
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,7944444.5,49750000,11694444,106638890,1722222.2,1666666.6,83333.336,83333.336,19.125,26622280,26613368,525.05554,30141.916,11583333,0.7507508
