machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec)
lassen,kripke.exe,0.0333,15450572.25,55692716.01,45227019.5,115403907.5,4200225.261,63006928.56,3144986.155,11110752.59,-1.0,666666.6667,28000000.0,731148.0,6.15e+18,64951602.02,0.063819333
lassen,kripke.exe,0.0333,16589814.66,53172373.34,56694409.42,160759743.4,4006337.213,62721711.08,2806297.946,15692025.66,-1.0,666666.6667,32666666.67,731148.0,6.15e+18,48668827.26,0.077179333
lassen,kripke.exe,0.0333,13889517.74,68897168.2,83340321.69,173417370.3,5648807.276,73090747.9,6029829.607,10287578.98,-1.0,666666.6667,35333333.33,731120.0,6.15e+18,91259447.79,0.077493333
lassen,kripke.exe,0.0333,8143159.637,9231865.882,6752247.944,56483954.56,1624347.435,8366808.491,2180192.139,3717835.728,-1.0,666666.6667,26000000.0,731148.0,6.15e+18,50032423.91,0.036989667
lassen,kripke.exe,0.0333,9272151.157,42259251.21,11082884.42,66631706.16,1591162.87,13538016.87,5299722.653,2589818.773,-1.0,666666.6667,22666666.67,731120.0,6.15e+18,22795406.11,0.043833667
lassen,kripke.exe,0.0333,9342767.674,24526266.75,16353011.73,99798892.22,1827990.164,7660195.007,6842499.076,2058679.629,-1.0,666666.6667,26000000.0,731148.0,6.15e+18,32109033.24,0.033946333
lassen,kripke.exe,0.05,8089476.821,38785470.59,13957467.95,71868799.25,2474351.79,15219502.85,890169.4469,2155987.408,-1.0,666666.6667,27333333.33,731138.6667,6.15e+18,339943.7688,0.046863
lassen,kripke.exe,0.0333,9294782.003,14189979.64,21054779.41,105623875.6,2117987.142,1688743.016,1761014.422,2016594.137,-1.0,666666.6667,25333333.33,731138.6667,6.15e+18,24294975.75,0.048480667
lassen,kripke.exe,0.0333,8881194.29,7646122.296,11286540.84,47619015.53,964100.3114,14947383.49,255100.985,1903594.036,-1.0,666666.6667,23333333.33,731120.0,6.15e+18,20928967.37,0.043953667
lassen,kripke.exe,0.0333,6759024.796,21633186.83,10689431.82,69733266.89,860516.9881,18524542.96,772188.199,2851058.336,-1.0,666666.6667,24666666.67,731148.0,6.15e+18,27994142.67,0.035732667
lassen,kripke.exe,0.0333,9472031.344,11625877.66,18422028.02,67475622.3,818065.6123,6389033.354,2527882.008,1071993.757,-1.0,666666.6667,18666666.67,731120.0,6.15e+18,30189864.14,0.039365333
lassen,kripke.exe,0.0333,8493784.005,7325977.413,17815000.79,62309474.66,1038162.719,19346142.65,232560.4671,2685751.951,-1.0,666666.6667,25333333.33,731120.0,6.15e+18,12622541.88,0.040688667
lassen,kripke.exe,0.0333,10555131.63,8874500.838,18708042.12,72348232.82,1871219.966,23313388.87,12457389.37,990571.8709,-1.0,666666.6667,24666666.67,731129.3333,6.15e+18,24722233.87,0.040461333
lassen,kripke.exe,0.0333,6953607.091,6563723.676,26054577.24,61415531.68,972989.0114,25389054.06,39505716.38,1015536.69,-1.0,666666.6667,26666666.67,731120.0,6.15e+18,28707271.53,0.045517333
lassen,kripke.exe,0.0333,11746095.98,13555487.53,29294988.51,113612798.0,1792567.007,8940471.641,1828270.077,3786189.308,-1.0,666666.6667,22666666.67,731129.3333,6.15e+18,58978323.37,0.049006
lassen,kripke.exe,0.0333,11395564.47,5592595.398,12711635.4,75318577.24,1594737.202,41357015.44,490617.9076,5824494.323,-1.0,666666.6667,20666666.67,731129.3333,6.15e+18,13533290.82,0.047557333
lassen,kripke.exe,0.0333,9159546.043,12385980.53,35040984.28,65949288.64,3128988.444,20901524.54,658673.0679,6181601.227,-1.0,666666.6667,31333333.33,731138.6667,6.15e+18,33685334.95,0.058933667
lassen,kripke.exe,0.0333,11398439.63,22369146.72,30590227.19,76079399.27,3247651.587,33710567.38,2214802.347,4001993.761,-1.0,666666.6667,31333333.33,731148.0,6.15e+18,48458952.11,0.059254
lassen,kripke.exe,0.0333,8075353.427,47.02002282,6773549.172,32990998.06,844334.5178,1851464.114,280814.8293,362189.1606,-1.0,666666.6667,24666666.67,731148.0,6.15e+18,21609896.47,0.033896333
lassen,kripke.exe,0.0333,7215584.853,3546149.043,10915799.29,50451951.39,828212.4887,10329523.26,3563715.819,1148282.817,-1.0,666666.6667,23333333.33,731138.6667,6.15e+18,33510187.8,0.037623667
lassen,kripke.exe,0.05,7081604.385,8068153.544,11476189.85,58859181.07,502084.9902,2978884.03,798047.5247,1900695.9,-1.0,666666.6667,24000000.0,731148.0,6.15e+18,26882044.92,0.033736333
lassen,kripke.exe,0.0333,6732916.543,8375061.043,13292843.27,44436482.85,700597.5599,8363312.825,451577.1814,1576817.806,-1.0,666666.6667,22000000.0,731148.0,6.15e+18,13961907.75,0.037636
lassen,kripke.exe,0.0333,7264708.017,11396525.39,6887537.952,36314584.87,820605.7489,24204769.65,946292.8307,1364272.951,-1.0,666666.6667,23333333.33,731138.6667,6.15e+18,25680777.46,0.029360667
