machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),duration_ratio_1_2
corona,laghos,4.25,6000000.0,339765000000.0,76878012846.0,16000000.0,3027492547.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,542892.0,3147022.0,478943000000.0,0.005002,0.47058823529411764
corona,laghos,4.25,6000000.0,337332000000.0,76550463244.0,20000000.0,3223748427.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547476.0,3147022.0,548854000000.0,248.288726,0.4744941176470588
corona,laghos,4.9333,2000000.0,8933592.0,88940442274.0,14000000.0,550286.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,542497.0,3162091.0,638401000000.0,0.005002,0.4189082358664586
corona,laghos,4.9333,12000000.0,392931000000.0,88973122073.0,8000000.0,3537544224.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547093.0,3162091.0,29725857274.0,0.005002,0.42567855188210735
corona,laghos,0.6833,2000000.0,42940499430.0,12497657189.0,6000000.0,546075285.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538296.0,3099778.0,74898496423.0,36.918598,3.146494950973218
corona,laghos,0.6833,25850000000.0,42255813289.0,12210827140.0,14000000.0,1999596143.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541396.0,3099778.0,9163624460.0,36.804699,3.0733206497877945
corona,laghos,0.7833,2000000.0,48381959420.0,13985765844.0,6000000.0,631025739.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547476.0,3105331.0,84973969730.0,41.830278,2.851142601812843
corona,laghos,0.7666,4000000.0,48777326484.0,14034661614.0,6000000.0,2236166145.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547476.0,3105331.0,85217495202.0,41.848717,2.8698147665014355
corona,laghos,0.8,32026000000.0,7843470.0,14916537597.0,6000000.0,719904890.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544436.0,3108398.0,90763462527.0,44.743463,2.89575
corona,laghos,0.8166,31738000000.0,52019155467.0,14954957800.0,16000000.0,643290211.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541348.0,3108398.0,91986580487.0,44.502446,2.2654910604947345
corona,laghos,0.9,8000000.0,6511584.0,16605432939.0,10000000.0,699043627.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3112845.0,98749738340.0,48.805012,2.6295555555555556
corona,laghos,1.0333,8000000.0,56145803314.0,16211091168.0,10000000.0,723866502.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541360.0,3112845.0,88088188596.0,48.484368,1.8387689925481465
corona,laghos,0.9833,4000000.0,11497683.0,18360623220.0,8000000.0,501085.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539828.0,3119370.0,111558000000.0,0.005002,2.6271738025017797
corona,laghos,0.9833,6000000.0,63451277742.0,18217056187.0,8000000.0,858141603.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539816.0,3119370.0,111715000000.0,54.739483,2.0169836265636123
corona,laghos,1.0666,10000000.0,69185525074.0,19829929629.0,8000000.0,683709.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544448.0,3124130.0,121096000000.0,59.102416,2.3907744234014623
corona,laghos,1.05,4000000.0,11484614.0,19756272683.0,32000000.0,1148696879.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538292.0,3124130.0,121264000000.0,59.153719,1.984095238095238
corona,laghos,0.5666,21754000000.0,36632266284.0,9761703326.0,2000000.0,1478883191.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538308.0,3077567.0,63468079518.0,30.612089,1.2942110836569007
corona,laghos,0.5666,21788000000.0,36289509158.0,9734006858.0,10000000.0,422878306.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3077567.0,63401522586.0,30.738878,1.0589481115425343
corona,laghos,0.65,25338000000.0,42070564604.0,11297561979.0,91880000000.0,487726735.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538296.0,3080253.0,72671265588.0,35.514941,1.1538461538461537
corona,laghos,0.65,25270000000.0,1.0,11336748102.0,2000000.0,526364938.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538296.0,3080253.0,73524591560.0,35.506332,0.923076923076923
