machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),duration_ratio_2_1
quartz,miniFE.x,0.2,2654000000.0,10404000000.0,1058000000.0,23321000000.0,224000000.0,54000000.0,59000000.0,2000000.0,4.5,2827560127.0,115100986.0,24789.5,1299.5,63000000.0,4.8246635,0.7499999999999999
quartz,miniFE.x,0.1,111437500.0,384031250.0,56187500.0,884718750.0,14187500.0,1187500.0,3031250.0,0.0,21.796875,103127556.8,4427962.141,120583.0938,10749.40625,5062500.0,0.632714656,
quartz,miniFE.x,0.5833,8322000000.0,32630000000.0,3291000000.0,72994000000.0,718000000.0,167000000.0,193000000.0,8000000.0,4.5,8814501187.0,360303299.0,24789.5,1298.5,194000000.0,15.7075505,0.7714726555803189
quartz,miniFE.x,0.1333,338875000.0,1170562500.0,164875000.0,2676281250.0,62593750.0,5000000.0,14812500.0,0.0,30.234375,300729544.4,12556008.91,120583.0938,10749.375,10968750.0,1.460514469,
quartz,miniFE.x,0.25,3318000000.0,13008000000.0,1321000000.0,29151000000.0,284000000.0,67000000.0,72000000.0,3000000.0,11.5,3532691654.0,143950925.0,24789.5,1298.0,82000000.0,6.0160055,0.8
quartz,miniFE.x,0.1166,137593750.0,475718750.0,68562500.0,1093562500.0,23312500.0,2000000.0,5343750.0,0.0,45.109375,127405805.1,5461858.422,120629.5938,10749.39063,5687500.0,0.727979391,0.1423670668953688
quartz,miniFE.x,0.8333,12017000000.0,47093000000.0,4736000000.0,105289000000.0,1043000000.0,239000000.0,263000000.0,12000000.0,6.5,12688355479.0,517674799.5,24789.5,1298.5,298000000.0,22.678979,0.7800312012480499
quartz,miniFE.x,0.1333,489875000.0,1690531250.0,237468750.0,3863000000.0,51437500.0,7687500.0,10718750.0,0.0,11.21875,426571099.3,17759471.36,120583.0938,10749.45313,14687500.0,2.031225313,0.1245311327831958
quartz,miniFE.x,0.3,4011000000.0,15701000000.0,1585000000.0,35160000000.0,347000000.0,81000000.0,90000000.0,4000000.0,5.5,4238335439.0,172648210.0,24789.5,1299.5,92000000.0,7.540371,0.7776666666666667
quartz,miniFE.x,0.1166,162375000.0,563812500.0,79750000.0,1294031250.0,25843750.0,2000000.0,6250000.0,0.0,17.75,152124440.3,6458893.609,120629.5938,10749.39063,6437500.0,0.823749281,0.1423670668953688
quartz,miniFE.x,1.1666,16395000000.0,64228000000.0,6441000000.0,143537000000.0,1493000000.0,325000000.0,369000000.0,19000000.0,4.0,17267165230.0,704562923.5,24789.5,1298.0,449000000.0,31.5077225,0.7428424481398936
