machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,laghos,12512000000,29642000000,9544000000,91464000000,240000000,244000000,10000000,8000000,4971605,17419709121,12783646437,37771,2223785,1398000000,5.813953488
quartz,laghos,12514000000,29644000000,9544000000,91470000000,256000000,244000000,10000000,6000000,4970990,17419425795,12781494386,37771,2223785,1370000000,5.813953488
quartz,laghos,12772000000,30264000000,9738000000,93364000000,308000000,248000000,12000000,8000000,5073133,17780120327,13047088872,37771,2224883,1372000000,5.529827038
quartz,laghos,12752000000,30256000000,9736000000,93348000000,274000000,248000000,10000000,8000000,5073415,17780826272,13052836725,37771,2224883,1414000000,5.58877515
quartz,laghos,12980000000,30766000000,9904000000,94926000000,308000000,252000000,12000000,8000000,5158167,18081091326,13307562804,37771,2225798,1410000000,5.388666667
quartz,laghos,12984000000,30770000000,9904000000,94928000000,270000000,252000000,10000000,8000000,5157172,18081243355,13271856000,37771,2225798,1374000000,5.70631839
quartz,laghos,13190000000,31274000000,10066000000,96488000000,240000000,258000000,10000000,8000000,5242257,18373667127,13487821184,37771,2226712,1468000000,5.765266502
quartz,laghos,13196000000,31272000000,10068000000,96484000000,318000000,256000000,12000000,8000000,5242825,18378500991,13492135109,37771,2226713,1466000000,5.765266502
quartz,laghos,13414000000,31788000000,10234000000,98084000000,260000000,268000000,12000000,8000000,5327972,18669205808,13707819626,37771,2227626,1476000000,5.882809742
quartz,laghos,38249812500,60141500000,20903562500,1.63E+11,127062500,54687500,21687500,14750000,12479.09375,590905211.3,9194638737,69875.875,2107964.281,1647375000,2.222133333
quartz,laghos,13414000000,31786000000,10232000000,98078000000,274000000,268000000,12000000,8000000,5328433,18667069458,13705153244,37771,2227626,1534000000,6.000705965
quartz,laghos,41112562500,64511312500,22323812500,1.75E+11,126625000,54125000,21500000,14562500,13397.0625,590922033.2,8964935822,69875.875,2107964.281,1683875000,2.104125
quartz,laghos,14330000000,33958000000,10930000000,1.05E+11,274000000,280000000,12000000,8000000,5693421,19940213461,14646269092,37771,2231350,1578000000,5.57991156
quartz,laghos,40889812500,64285500000,22345562500,1.74E+11,135312500,57500000,22937500,15687500,12573.84375,631197204.9,9609875076,69875.875,2108080.656,1775250000,2.1875
quartz,laghos,14334000000,33956000000,10930000000,1.05E+11,290000000,282000000,10000000,8000000,5693653,19940866966,14700631894,37771,2231350,1586000000,6.111
quartz,laghos,40480000000,63665437500,22144625000,1.72E+11,135000000,57625000,22750000,15687500,12809.90625,631220572.3,9641429367,69843.875,2108079.656,1786875000,2.26549106
quartz,laghos,43954000000,1.46E+11,48920000000,4.31E+11,1448000000,1734000000,102000000,74000000,6987658,95304034184,69996416403,37771,2240844,7392000000,1.594583637
quartz,laghos,52785375000,84759375000,29436625000,2.30E+11,221062500,118437500,38562500,27000000,11360.375,2996194010,14937098213,69842.90625,2108376.25,2610500000,1.88715765
quartz,laghos,43964000000,1.46E+11,48924000000,4.31E+11,1494000000,1732000000,80000000,72000000,6993352,95305056532,69973653799,37771,2240843,7534000000,1.722166667
quartz,laghos,53084375000,85247125000,29588687500,2.32E+11,221375000,119187500,38812500,26937500,11563.875,2995708540,14524503247,69873.9375,2108375.313,2600562500,2
quartz,laghos,45242000000,1.51E+11,50340000000,4.44E+11,1370000000,1782000000,60000000,62000000,7177326,97871869846,71885072777,37771,2242736,7556000000,1.808318264
quartz,laghos,45234000000,1.51E+11,50338000000,4.44E+11,1444000000,1778000000,84000000,68000000,7180161,97869481067,71898138726,37771,2242736,7670000000,1.701316917
quartz,laghos,46370000000,1.54E+11,51606000000,4.55E+11,1470000000,1826000000,78000000,80000000,7361241,1.00E+11,73733457441,37771,2244566,8020000000,1.779241019
quartz,laghos,46380000000,1.54E+11,51610000000,4.55E+11,1476000000,1826000000,90000000,74000000,7361172,1.00E+11,73597730664,37771,2244566,7920000000,1.802700142
quartz,laghos,47448000000,1.58E+11,52792000000,4.65E+11,1434000000,1868000000,66000000,68000000,7526744,1.03E+11,75511465623,37771,2246212,8284000000,1.784900501
quartz,laghos,47442000000,1.58E+11,52792000000,4.65E+11,1484000000,1866000000,90000000,70000000,7532261,1.03E+11,75398455870,37771,2246212,7996000000,1.759532128
quartz,laghos,48428000000,1.61E+11,53878000000,4.75E+11,1468000000,1906000000,74000000,68000000,7683092,1.05E+11,76842674941,37771,2247738,8350000000,1.800045001
quartz,laghos,48416000000,1.61E+11,53876000000,4.75E+11,1478000000,1904000000,98000000,78000000,7686980,1.05E+11,76954768266,37771,2247738,8200000000,1.787519688
quartz,laghos,49292000000,1.64E+11,54858000000,4.84E+11,1666000000,1944000000,80000000,88000000,7837567,1.07E+11,78551812364,37771,2249202,9088000000,1.771127015
quartz,laghos,58548062500,94070312500,32692687500,2.56E+11,247937500,131250000,43250000,30250000,11717.75,3359517259,16187868207,69843.875,2108635.594,3008937500,2.130434783
quartz,laghos,49312000000,1.64E+11,54870000000,4.84E+11,1664000000,1944000000,78000000,72000000,7837189,1.07E+11,78542752735,37771,2249202,8332000000,1.888888889
quartz,laghos,58193375000,93528687500,32519437500,2.54E+11,247937500,136687500,43000000,30437500,11544,3359651945,16713930298,69843.875,2108635.594,2950562500,2.202869565
