machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,miniVite,3095890.411,3890410.959,547945.2055,10849315.07,0,0,0,0,0,459.5342466,4796.616438,679.1643836,29.57534247,0,0.666
quartz,miniVite,12312500,20656250,7531250,56000000,0,0,0,0,0,572542.0781,1228258.391,120629.5938,10860.26563,531250,0.166
quartz,miniVite,11589041.1,14657534.25,2136986.301,40465753.42,0,0,0,0,0,3607.986301,10110.57534,679.0684932,29.61643836,27397.26027,1
quartz,miniVite,11031250,19000000,7687500,51312500,437500,0,0,0,0,1784416.391,3038311.359,120583.0938,10860.3125,656250,0.166
quartz,miniVite,23780821.92,30027397.26,4246575.342,83205479.45,0,0,0,0,0,4518.657534,14228.9589,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,2986301.37,3753424.658,520547.9452,10356164.38,0,0,0,0,0,188.7671233,4008.30137,679.1643836,29.54794521,27397.26027,0.332
quartz,miniVite,8031250,15656250,7062500,41125000,0,0,0,0,0,192483.5469,589896.4219,116859.875,10521.0625,500000,0.166
quartz,miniVite,15589041.1,19780821.92,2849315.068,54465753.42,0,0,0,0,0,14769.0411,51299.60274,679.1643836,29.61643836,0,0.666
quartz,miniVite,3972602.74,4986301.37,739726.0274,13890410.96,0,0,0,0,0,383.8767123,4445.561644,679.1643836,29.5890411,0,0.498498498
quartz,miniVite,9406250,18781250,7718750,48406250,0,0,0,0,0,558034.1875,1238279.641,113046.7031,10181.85938,656250,0.285591767
quartz,miniVite,15342465.75,19315068.49,2739726.027,53424657.53,0,0,0,0,0,4032.356164,5827.520548,679.1643836,29.57534247,0,1
quartz,miniVite,15187500,26093750,9937500,72281250,625000,0,0,0,0,1795365.391,3296491.25,113090.3281,10181.875,593750,0.5
quartz,miniVite,6136986.301,7698630.137,1123287.671,21369863.01,0,0,0,0,0,6872.684932,18525.09589,679.1643836,29.60273973,0,0.666
quartz,miniVite,3890410.959,4849315.068,739726.0274,13589041.1,0,0,0,0,0,171.4383562,3784.767123,679.1643836,29.5890411,0,2.006024096
quartz,miniVite,7031250,13312500,5968750,34875000,0,0,0,0,0,182219.9063,582722.9219,120583.0938,10860.26563,562500,0.333
quartz,miniVite,14328767.12,18164383.56,2602739.726,50136986.3,0,0,0,0,0,29117.9589,54704.15068,679.1643836,29.63013699,0,1
quartz,miniVite,2931506.849,3726027.397,575342.4658,10273972.6,0,0,0,0,0,732.0684932,4743.958904,679.1643836,29.5890411,0,0.498498498
quartz,miniVite,14218750,21656250,7187500,60187500,0,0,0,0,0,633187.7813,1400825.172,109320.6094,9842.65625,656250,0.142367067
quartz,miniVite,6383561.644,8136986.301,1178082.192,22465753.42,0,0,0,0,0,2005.493151,9060.835616,679.1643836,29.61643836,0,1
quartz,miniVite,18250000,31062500,9125000,83156250,0,0,0,0,0,1743464.719,3286065.469,116814.8594,10521.09375,843750,0.333
quartz,miniVite,10054794.52,12821917.81,1835616.438,35178082.19,0,0,0,0,0,10335.13699,14159.90411,679.1643836,29.5890411,0,0.666
quartz,miniVite,0,0,0,82191.78082,0,0,0,0,0,191.6438356,3536.205479,679.1643836,29.57534247,0,1
quartz,miniVite,9468750,16468750,5687500,43187500,0,0,0,0,0,161348.7344,614643.4531,120583.0938,10860.26563,406250,0.285591767
quartz,miniVite,33671232.88,42520547.95,6164383.562,117890411,0,0,0,0,0,35046.20548,47856.78082,679.1643836,29.61643836,0,0.666
quartz,miniVite,5534246.575,6958904.11,986301.3699,19232876.71,0,0,0,0,0,495.5616438,4515.780822,679.1643836,29.57534247,27397.26027,0.666
quartz,miniVite,14031250,24218750,9062500,66781250,0,0,0,0,0,659823.3438,1503162.25,116859.9844,10521.04688,562500,0.333
quartz,miniVite,11041095.89,13972602.74,1972602.74,38520547.95,0,0,0,0,0,6028.109589,10121.72603,679.1643836,29.5890411,27397.26027,0.666
quartz,miniVite,16250000,26500000,9593750,74062500,0,0,0,0,0,1791076.094,3150466.734,116859.9219,10521.07813,750000,0.285591767
quartz,miniVite,13726027.4,17315068.49,2520547.945,48082191.78,0,0,0,0,0,6983.616438,14196.19178,679.1643836,29.60273973,27397.26027,0.332
quartz,miniVite,0,27397.26027,0,109589.0411,0,0,0,0,0,154.6438356,3689.369863,679.1643836,29.57534247,0,1
quartz,miniVite,14031250,21531250,7125000,58687500,0,0,0,0,0,169841.625,655898.8125,120629.5938,10860.26563,218750,0.333
quartz,miniVite,15698630.14,19808219.18,2849315.068,54767123.29,0,0,0,0,0,16474.80822,51421.16438,679.1643836,29.61643836,27397.26027,0.666
quartz,miniVite,4712328.767,5945205.479,876712.3288,16438356.16,0,0,0,0,0,481.8356164,11763.34247,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,16687500,27093750,9906250,73281250,0,0,0,0,0,527616.875,1382832.313,113043.0625,10181.84375,468750,0.333
quartz,miniVite,10849315.07,13835616.44,1917808.219,38136986.3,0,0,0,0,0,3255.630137,10593.08219,679.1643836,29.60273973,0,1
quartz,miniVite,17750000,29625000,10750000,79656250,0,0,0,0,0,1678615.297,3099996.234,113090.2188,10181.90625,562500,0.166
quartz,miniVite,11013698.63,13863013.7,1972602.74,38520547.95,0,0,0,0,0,12469.42466,22242.10959,679.1643836,29.60273973,27397.26027,1
quartz,miniVite,4438356.164,5589041.096,821917.8082,15506849.32,0,0,0,0,0,325.7671233,3680.424658,679.1643836,29.57534247,0,0.666
quartz,miniVite,13656250,22406250,7312500,61093750,0,0,0,0,0,218375.1719,624279.3281,116859.9844,10521.04688,593750,0.285591767
quartz,miniVite,26465753.42,33506849.32,4712328.767,92438356.16,0,0,0,0,0,28807.64384,35882.05479,679.1643836,29.64383562,0,1.501501502
quartz,miniVite,5369863.014,6794520.548,931506.8493,18767123.29,0,0,0,0,0,623,4969.794521,679.1643836,29.60273973,0,0.498498498
quartz,miniVite,13312500,22218750,9250000,62468750,0,0,0,0,0,609933.1094,1527162.656,116859.9219,10521.0625,531250,0.142367067
quartz,miniVite,4356164.384,5506849.315,794520.5479,15205479.45,0,0,0,0,0,1221.739726,11382.0411,679.1643836,29.60273973,0,1
quartz,miniVite,14781250,26000000,10000000,70406250,593750,0,0,0,0,1968643.938,3431757.75,109278.5469,9842.6875,625000,0.285591767
quartz,miniVite,8986301.37,11452054.79,1561643.836,31506849.32,0,0,0,0,0,5732.767123,19262.16438,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,1506849.315,1890410.959,246575.3425,5260273.973,0,0,0,0,0,196.1780822,4589.123288,679.1643836,29.54794521,27397.26027,0.332
quartz,miniVite,7718750,15718750,6906250,42281250,0,0,0,0,0,161262.7188,585617.5469,113046.7656,10181.71875,468750,0.399759904
quartz,miniVite,31616438.36,39890410.96,5753424.658,110383561.6,0,0,0,0,0,27736.9863,63279.39726,679.1643836,29.63013699,27397.26027,0.498498498
quartz,miniVite,9232876.712,11753424.66,1698630.137,32465753.42,0,0,0,0,0,559.369863,6276.890411,679.1643836,29.57534247,27397.26027,0.498498498
quartz,miniVite,18312500,26875000,8468750,73375000,0,0,0,0,0,574484.1719,1439482.672,105550.9375,9503.4375,468750,0.142367067
quartz,miniVite,3369863.014,4273972.603,630136.9863,11780821.92,0,0,0,0,0.01369863,6047.657534,9217.575342,679.1643836,29.60273973,0,1
quartz,miniVite,17781250,28937500,10343750,81625000,0,0,0,0,0.71875,2246103.766,4139019.563,116814.9375,10521.07813,625000,0.142367067
quartz,miniVite,7424657.534,9397260.274,1342465.753,26054794.52,0,0,0,0,0.01369863,13011.13699,22953.0411,679.1643836,29.53424658,0,0.498498498
quartz,miniVite,4767123.288,6027397.26,876712.3288,16684931.51,0,0,0,0,0.01369863,155.5205479,4569.69863,679.1643836,29.56164384,0,0.498498498
quartz,miniVite,10875000,20312500,7343750,51312500,0,0,0,0,0.484375,233076.5625,747067.2813,113046.7031,10181.84375,468750,0.285591767
quartz,miniVite,21205479.45,26849315.07,3863013.699,74191780.82,0,0,0,0,0.01369863,14516.69863,39769.23288,679.1643836,29.60273973,27397.26027,1
quartz,miniVite,2986301.37,3726027.397,520547.9452,10438356.16,0,0,0,0,0.01369863,977.4246575,4018.520548,679.1643836,29.56164384,0,0.498498498
quartz,miniVite,10218750,19531250,8187500,52625000,0,0,0,0,0.515625,589258.2969,1416021.5,120583.0938,10860.26563,468750,0.333
quartz,miniVite,2383561.644,3095890.411,465753.4247,8493150.685,0,0,0,0,0.01369863,3865.671233,7464.534247,679.1643836,29.60273973,27397.26027,1
quartz,miniVite,12750000,23125000,9531250,64093750,0,0,0,0,0.890625,2000908.891,4207750.422,113046.6875,10181.85938,562500,0.333
quartz,miniVite,19616438.36,24739726.03,3479452.055,68438356.16,0,0,0,0,0.01369863,11311.79452,24793.41096,679.1643836,29.60273973,0,1
quartz,miniVite,27397.26027,27397.26027,0,54794.52055,0,0,0,0,0.01369863,152.8219178,3615.506849,679.1643836,29.56164384,27397.26027,1
quartz,miniVite,13187500,22625000,8906250,63125000,0,0,0,0,0.90625,223890.75,762766.2656,120583.0938,10860.26563,593750,0.166
quartz,miniVite,30410958.9,38356164.38,5424657.534,105890411,0,0,0,0,0.02739726,36679.86301,37855.93151,679.1643836,29.61643836,0,0.332
quartz,miniVite,3287671.233,4164383.562,575342.4658,11534246.58,0,0,0,0,0.01369863,683.3424658,4093.630137,679.1643836,29.57534247,27397.26027,1
quartz,miniVite,13593750,23625000,8218750,64031250,0,0,0,0,0.9375,681288.2031,1172942.578,120583.0938,10860.26563,687500,0.333
quartz,miniVite,3890410.959,4958904.11,712328.7671,13726027.4,0,0,0,0,0.01369863,3955.041096,6895.328767,679.1643836,29.60273973,0,1
quartz,miniVite,15781250,26968750,9406250,74187500,0,0,0,0,0.84375,1893372.172,3869643.406,116814.8594,10521.09375,562500,0.166
quartz,miniVite,20273972.6,25589041.1,3698630.137,70767123.29,0,0,0,0,0.01369863,3972.438356,22645.65753,679.1643836,29.57534247,0,0.498498498
quartz,miniVite,3589041.096,4547945.205,630136.9863,12520547.95,0,0,0,0,0.01369863,359.1506849,4442.794521,679.1643836,29.56164384,0,0.332
quartz,miniVite,9343750,19125000,8062500,49062500,0,0,0,0,0.921875,215837.3906,758280.0156,105510.3125,9503.390625,375000,0.285591767
quartz,miniVite,25616438.36,32465753.42,4438356.164,89616438.36,0,0,0,0,0.02739726,24284.08219,39605.15068,679.1643836,29.61643836,27397.26027,0.498498498
quartz,miniVite,6876712.329,8739726.027,1260273.973,24136986.3,0,0,0,0,0.01369863,862.3150685,6579.30137,679.1643836,29.57534247,27397.26027,0.498498498
quartz,miniVite,11625000,21031250,7562500,56875000,0,0,0,0,0.84375,790267.8906,1372322.906,116814.9219,10521.04688,593750,0.142367067
quartz,miniVite,9917808.219,12575342.47,1835616.438,34821917.81,0,0,0,0,0.02739726,1842.287671,8178.287671,679.1643836,29.60273973,0,0.498498498
quartz,miniVite,21093750,31406250,9656250,88375000,0,0,0,0,0.765625,2214249.156,4159628.906,113046.6875,10181.875,500000,0.333
quartz,miniVite,11342465.75,14410958.9,2054794.521,39726027.4,0,0,0,0,0.01369863,3857.136986,130530.1644,679.1643836,29.53424658,0,0.666
quartz,miniVite,4109589.041,5178082.192,712328.7671,14410958.9,0,0,0,0,0.01369863,379.1643836,3462.863014,679.1643836,29.53424658,0,0.498498498
quartz,miniVite,9218750,17718750,7468750,47281250,0,0,0,0,0.84375,176756.8281,924300.2813,113046.7031,10181.82813,625000,0.5
quartz,miniVite,22712328.77,28684931.51,4136986.301,79369863.01,0,0,0,0,0.02739726,22152.36986,35827.82192,679.1643836,29.57534247,0,1
quartz,miniVite,3342465.753,4082191.781,602739.726,11506849.32,0,0,0,0,0.01369863,413.3150685,4358.684932,679.1643836,29.5890411,0,1
quartz,miniVite,18031250,28656250,9312500,79125000,0,0,0,0,0.953125,790808.5313,1434587.719,116814.8594,10521.04688,593750,0.333
quartz,miniVite,6356164.384,8082191.781,1150684.932,22383561.64,0,0,0,0,0.01369863,2632.561644,8149.986301,679.1643836,29.5890411,0,1
quartz,miniVite,15562500,26750000,11156250,75468750,0,0,0,0,0.75,2045593.563,4203765.188,116814.9219,10521.09375,562500,0.399759904
quartz,miniVite,8794520.548,11150684.93,1561643.836,30739726.03,0,0,0,0,0.01369863,4638.493151,35034.13699,679.1643836,29.57534247,27397.26027,0.498498498
quartz,miniVite,1479452.055,1835616.438,246575.3425,5178082.192,0,0,0,0,0.01369863,165.2054795,3947.315068,679.1643836,29.56164384,0,1
