machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,kripke.exe,59125000,307053571.4,63321428.57,695107142.9,3892857.143,1196428.571,125000,53571.42857,3.857142857,124762597.2,27173388.66,938.7232143,19688.72321,4142857.143,1.200480192
ruby,kripke.exe,281500000,1167875000,275000000,2772312500,2312500,0,0,0,953.46875,439230013.3,97594330.41,105845.6563,2107278.219,30437500,1.250750751
ruby,kripke.exe,90625000,455142857.1,94428571.43,1044625000,4571428.571,1214285.714,142857.1429,53571.42857,5.589285714,179120008,27212941.83,938.7142857,19688.71429,4589285.714,1.307940905
ruby,kripke.exe,407437500,1744937500,402125000,4147312500,4000000,0,0,0,928.09375,629496959.1,98269103.25,105844.7188,2107278.188,29625000,1
ruby,kripke.exe,1339285.714,13517857.14,2660714.286,24803571.43,553571.4286,303571.4286,0,0,6.008928571,8271573.527,6893031,938.7142857,19688.70536,732142.8571,1.501501502
ruby,kripke.exe,49500000,99437500,35125000,273562500,0,0,0,0,963.90625,31114466.56,25269220.91,105877.6563,2107279.219,3062500,1.250750751
ruby,kripke.exe,2714285.714,20821428.57,4625000,42803571.43,607142.8571,285714.2857,0,0,9.946428571,11970718.61,6795893.304,938.7142857,19688.71429,732142.8571,1.501501502
ruby,kripke.exe,58875000,130875000,44562500,354750000,0,0,0,0,926,44034050.5,23825083.75,105877.6563,2107279.219,3625000,1
ruby,kripke.exe,4857142.857,32803571.43,7857142.857,72339285.71,696428.5714,303571.4286,0,0,4,18024031.38,6778032.929,938.7232143,19688.72321,839285.7143,1
ruby,kripke.exe,64687500,172875000,56000000,457812500,0,0,0,0,912.09375,65302002.78,24167900.91,102540.75,2107144.563,3812500,0.799519808
ruby,kripke.exe,7946428.571,49660714.29,12392857.14,113910714.3,803571.4286,303571.4286,0,0,4.0625,26596857.2,6715295.607,938.7232143,19688.72321,964285.7143,1.332
ruby,kripke.exe,74875000,234125000,72875000,607500000,0,0,0,0,895.8125,95431278.22,24050629.69,102541.6563,2107144.594,3875000,1
ruby,kripke.exe,11910714.29,71321428.57,18232142.86,167303571.4,1053571.429,303571.4286,17857.14286,0,7.696428571,37586021.51,6770860.875,938.7232143,19688.73214,1053571.429,1
ruby,kripke.exe,90625000,315000000,95812500,810437500,0,0,0,0,911.375,135037258.8,23870910.25,105845.6563,2107278.219,4250000,1
ruby,kripke.exe,6714285.714,44428571.43,10678571.43,94821428.57,1767857.143,1178571.429,35714.28571,53571.42857,6.705357143,25069336.71,20350157.53,938.7232143,19688.72321,2517857.143,1.250750751
ruby,kripke.exe,89312500,241562500,89062500,686250000,0,4000000,0,0,1152.1875,89333294.66,72572200.09,105843.6875,2107278.156,30687500,1.200480192
ruby,kripke.exe,11964285.71,71196428.57,17160714.29,159517857.1,1803571.429,1160714.286,53571.42857,53571.42857,10.20535714,36910106.03,20380266.94,938.7321429,19688.72321,2535714.286,1.250750751
ruby,kripke.exe,109625000,340937500,114312500,928937500,0,4000000,0,0,1142.5,132268836.3,71246439.25,105844.6875,2107278.188,27812500,0.799519808
ruby,kripke.exe,20750000,115875000,27982142.86,267464285.7,2428571.429,1178571.429,53571.42857,53571.42857,3.303571429,56635166.82,20386751.46,938.7232143,19688.72321,2785714.286,1.200480192
ruby,kripke.exe,139000000,490875000,151000000,1291062500,1437500,4000000,0,0,1167.53125,200510476.1,71959480.25,105812.6875,2107277.188,31125000,1.750750751
ruby,kripke.exe,32982142.86,178303571.4,43089285.71,418285714.3,2964285.714,1178571.429,53571.42857,53571.42857,6.366071429,84306659.96,20367684.68,938.7232143,19688.73214,2910714.286,1.2864494
ruby,kripke.exe,183687500,730500000,211000000,1871312500,2000000,4000000,0,0,1185.375,298219619.1,70775100.75,105876.6875,2107279.188,30375000,1.200480192
ruby,kripke.exe,48857142.86,258750000,62553571.43,612750000,3678571.429,1196428.571,53571.42857,53571.42857,10.94642857,119875421,20437198.36,938.7142857,19688.71429,3428571.429,1.375093773
ruby,kripke.exe,247937500,1009437500,283375000,2559875000,2000000,4000000,0,0,1152.46875,421252659.3,70379028.38,102571.7188,2107145.531,28250000,1.200480192
ruby,kripke.exe,14910714.29,95357142.86,22178571.43,203821428.6,3535714.286,2357142.857,160714.2857,89285.71429,6.794642857,51207083.4,40852180.68,938.7142857,19688.71429,4803571.429,1.333
ruby,kripke.exe,156625000,465125000,162125000,1288437500,62500,7687500,0,0,1170.28125,181358749.8,142204448.4,105876.7188,2107279.188,80875000,1.501501502
ruby,kripke.exe,30714285.71,169464285.7,37750000,378750000,3660714.286,2321428.571,160714.2857,89285.71429,2.928571429,78378952.18,40741297.85,938.7142857,19688.71429,5142857.143,1.375093773
ruby,kripke.exe,217000000,747375000,225000000,1960625000,2000000,7750000,0,0,1128,267960520.7,136988224.3,105844.6875,2107278.188,68562500,1.250750751
ruby,kripke.exe,56928571.43,292821428.6,63678571.43,669928571.4,4678571.429,2339285.714,178571.4286,107142.8571,4.883928571,123735978,40690142.66,938.7321429,19688.72321,5696428.571,1.300120048
ruby,kripke.exe,315625000,1198437500,324375000,3035687500,3562500,7812500,0,0,1168.125,435778619.2,139212234,102510.6563,2107143.625,56062500,1
