machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,miniVite,2336283.186,2902654.867,424778.7611,8070796.46,0,0,0,0,0.008849558,95.51327434,3204.849558,999.7168142,19.07964602,0,1
ruby,miniVite,29156250,40281250,8156250,111000000,0,0,0,0,0.390625,192217.8281,442408.375,114230.1094,8146.546875,0,0.857632933
ruby,miniVite,15787610.62,19946902.65,2867256.637,55203539.82,0,0,0,0,0.008849558,16607.61947,79951.71681,999.7168142,19.14159292,0,2.006024096
ruby,miniVite,3486725.664,4336283.186,619469.0265,12053097.35,0,0,0,0,0.008849558,1478.451327,2593.495575,999.7168142,19.11504425,0,1
ruby,miniVite,32562500,44375000,9531250,121718750,0,0,0,0,0.734375,598491.8594,1422748.594,128508.4375,9164.203125,0,0.833
ruby,miniVite,4831858.407,6088495.575,849557.5221,16938053.1,0,0,0,0,0.008849558,1722.327434,10514.67257,999.7256637,19.12389381,0,1
ruby,miniVite,24031250,36812500,10718750,100812500,0,0,0,0,0.75,2015596.281,3400980.656,133222.1719,9503.4375,62500,0.857632933
ruby,miniVite,8353982.301,10530973.45,1486725.664,29238938.05,0,0,0,0,0.008849558,15751.19469,25772.83186,999.7168142,19.14159292,0,2.006024096
ruby,miniVite,1646017.699,2106194.69,318584.0708,5805309.735,0,0,0,0,0.008849558,117.9823009,2556.964602,999.7168142,19.07964602,0,1
ruby,miniVite,27031250,38125000,8687500,105218750,0,0,0,0,0.75,271908.3125,560731.0625,118989.5469,8485.765625,0,0.857632933
ruby,miniVite,9610619.469,12106194.69,1663716.814,33486725.66,0,0,0,0,0.008849558,12702.53982,64850.82301,999.7168142,19.14159292,0,1
ruby,miniVite,4000000,4991150.442,690265.4867,13964601.77,0,0,0,0,0.008849558,276.159292,2900.495575,999.7168142,19.10619469,0,1.501501502
ruby,miniVite,23062500,34312500,9031250,94843750,0,0,0,0,0.765625,705672.3906,1229440.922,109470.5,7807.34375,0,0.857632933
ruby,miniVite,4743362.832,6000000,831858.4071,16566371.68,0,0,0,0,0,690.6106195,6025.920354,999.7168142,19.11504425,0,1.501501502
ruby,miniVite,37343750,50187500,10781250,139125000,0,0,0,0,0,1745370.672,2715775.469,109470.4531,7807.375,0,1.166
ruby,miniVite,11893805.31,14991150.44,2106194.69,41557522.12,0,0,0,0,0,7357.849558,10534.33628,999.7168142,19.12389381,0,3.012048193
