ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp
0,0.010948658755551956,0.005409287,0.00500979,0.005940153,0.003617892,0.004586655,0.001557632,0.001219512,0.002834886,0.003075846,0.004768183,1,0.2568977445689775,0.003180127,0.9933293260156462
0,0.010948658755551956,0.00541038,0.005011353,0.00593976,0.004348779,0.004586655,0.001557632,0.001219512,0.002835002,0.003076127,0.004765738,1,0.2568977445689775,0.003226796,0.9999999999999999
0,0.012568682245892566,0.00619953,0.0057411,0.006809084,0.003617892,0.005241891,0.001557632,0.001219512,0.00326372,0.003522248,0.00545496,1,0.2953161754531628,0.003686814,0.001431887
0,0.012552482,0.006198437,0.005736413,0.006808496,0.004275691,0.005187288,0.00194704,0.001219512,0.003263456,0.003521521,0.00545852,1,0.29530925695309307,0.003693481,0.001431887
0,0.013443494930676494,0.006627442,0.006134883,0.007278751,0.004202602,0.00556951,0.00194704,0.001626016,0.003494262,0.003764882,0.005836352,1,0.31654213366542194,0.00391349,0.001322157
0,0.013443494930676494,0.006625256,0.00613332,0.007279731,0.004239146,0.00556951,0.00194704,0.001626016,0.003494272,0.003764733,0.005837029,1,0.31654213366542194,0.003860154,0.001227087
0,0.014715213370593875,0.007247177,0.006708368,0.00796315,0.004933489,0.00611554,0.002336449,0.001219512,0.003831467,0.004114198,0.006381776,1,0.34730870347308773,0.004393509,0.001322157
0,0.014717913409744442,0.00724663,0.006708368,0.007962954,0.003983336,0.00611554,0.00194704,0.001219512,0.003830951,0.004116272,0.006382269,1,0.34730870347308773,0.004320173,0.00239733
0,0.016599840697690115,0.008164209,0.007556876,0.008972688,0.005627832,0.006879983,0.002336449,0.001626016,0.004328866,0.004633925,0.007190026,1,0.3924519164245197,0.004780191,0.00114439
0,0.016602541,0.008164209,0.007556876,0.008972491,0.006102909,0.006825379,0.002336449,0.001626016,0.004329297,0.004634961,0.007187565,1,0.3924519164245197,0.004893529,0.001070974
0,0.017971461,0.008835315,0.00817724,0.009680423,0.004896945,0.007426013,0.002725857,0.00203252,0.004690788,0.005013136,0.007773432,1,0.42538397675384054,0.005293545,0.002250055
0,0.017971461,0.008833129,0.008174114,0.009680423,0.005993276,0.007316807,0.002725857,0.00203252,0.004690639,0.005014139,0.007771753,1,0.4253770582537708,0.005253543,0.001070974
0,0.022040419586083996,0.018316049,0.018896877397659495,0.019289464,0.010086244701067096,0.016544719886425686,0.006619938,0.004471545,0.013667152031667067,0.017980749823854485,0.021595980745503698,1,0.10323785803237939,0.016954011493793084,0.000873733
0,0.02203772,0.018314409754860598,0.018896877397659495,0.019289464,0.010451688349656483,0.016490116850496887,0.007398754,0.004471545,0.013666715669071862,0.017980428740037857,0.021588287,1,0.10323785803237939,0.017134018694081096,0.000873733
0,0.025707073,0.02134149,0.022006509914102263,0.022427110518095983,0.012023096,0.019220269,0.007398754,0.004878049,0.015951360246150282,0.020941507489102118,0.025125657801785366,1,0.1218209492182094,0.019907462965185273,0.000731537
0,0.025715172870006613,0.021342583,0.022009635172912757,0.022427110518095983,0.011621108025142523,0.019220269,0.007398754,0.004471545,0.015951279839792158,0.020941851693368384,0.025123474912507212,1,0.12181403071814145,0.020254143499073295,0.000714612
0,0.027778002781040322,0.023026905,0.023747279071548114,0.024192036497100423,0.013082882619500073,0.020749153652943105,0.008566978,0.005284553,0.017202258221421605,0.022586630373735553,0.027069635735894836,1,0.13235090632350932,0.021567529,0.000667551
0,0.027769903,0.023025812,0.023741028553927124,0.024192036497100423,0.012680894606051747,0.020749153652943105,0.009345794,0.005691057,0.017202264,0.022586897,0.027073125898119624,1,0.13235782482357905,0.021774204301505392,0.000667551
0,0.030102736489679097,0.024958247168021266,0.025731818416212596,0.026251117,0.014288846659845053,0.022551053838593425,0.010903426791277258,0.006097561,0.018671389893944023,0.024478808627768172,0.029332781941250125,1,0.1448457174484581,0.023020920836833474,0.000600076
0,0.030132436920335345,0.024962073,0.025739631563238833,0.026251117,0.013704136822102033,0.022496451,0.008956386,0.005284553,0.018676976780670197,0.024478974,0.029333407778737754,1,0.1448457174484581,0.023234262703841487,0.000612622
0,0.033809890243408525,0.02804435,0.028853952,0.029388763,0.016006431808215177,0.025226603,0.010514018691588784,0.006910569,0.020945019703401888,0.027327362955677472,0.032859578,1,0.16340113463401096,0.026507726975745695,0.000533303
0,0.03382339,0.02804435,0.028857077,0.029388763,0.015312088875895337,0.025226603,0.009345794,0.006097561,0.020944043,0.027327362955677472,0.032857003,1,0.16340113463401096,0.02626105,0.000533303
0,0.036947336,0.030503613478076484,0.031508859,0.032134203,0.016883496564829705,0.027519930108114012,0.010903426791277258,0.006910569,0.022879387081232046,0.029959052990970552,0.035866332,1,0.17945205479452042,0.028547808579009827,0.000478142
