machine,app,args,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 0 --procs 4,4,2",0.0833,48375000.0,99937500.0,34437500.0,271687500.0,0.0,0.0,0.0,0.0,942.8125,30000831.91,24555735.28,102571.7188,2107145.531,7562500.0,0.04381075,,,,4.95418925
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 1,0.0333,3232142.857,23017857.14,4928571.429,47696428.57,589285.7143,285714.2857,17857.14286,0.0,2.607142857,12350738.14,6686729.857,938.7232143,19688.72321,857142.8571,0.008180839,,,,1.989819161
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 1 --procs 4,4,2",0.0666,56187500.0,131437500.0,42937500.0,350500000.0,0.0,0.0,0.0,0.0,923.375,45354874.81,24671281.5,105844.6875,2107278.188,7375000.0,0.055461031,,,,3.940538969
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 2,0.05,6178571.429,37928571.43,8535714.286,83732142.86,839285.7143,285714.2857,17857.14286,0.0,5.651785714,18944179.94,6716844.116,938.7232143,19688.72321,875000.0,0.011235643,,,,2.988764357
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 2 --procs 4,4,2",0.0833,64687500.0,182750000.0,55250000.0,473437500.0,0.0,0.0,0.0,0.0,930.25,67685377.63,24278822.47,105844.6875,2107278.188,7562500.0,0.069834594,,,,4.928165406
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 3,0.05,10250000.0,58714285.71,13571428.57,133982142.9,928571.4286,285714.2857,17857.14286,0.0,3.089285714,28106602.13,6753323.643,938.7232143,19688.72321,1000000.0,0.014887536,,,,2.985112464
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 3 --procs 4,4,2",0.0833,82250000.0,264812500.0,76500000.0,675000000.0,0.0,0.0,0.0,0.0,849.375,101489471.2,24591389.97,105844.6875,2107278.188,7687500.0,0.084979812,,,,4.913020188
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 4,0.0666,15535714.29,85535714.29,20053571.43,198839285.7,1232142.857,303571.4286,17857.14286,0.0,2.607142857,39986943.86,6746409.161,938.7232143,19688.73214,1053571.429,0.019845348,,,,3.976154652
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 4 --procs 4,4,2",0.0666,99375000.0,361062500.0,100125000.0,905437500.0,0.0,0.0,0.0,0.0,866.96875,138014784.5,23545443.44,105876.6875,2107279.188,7500000.0,0.105184688,,,,3.890815313
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 0,0.0333,3410714.286,30285714.29,5803571.429,56821428.57,1160714.286,589285.7143,53571.42857,17857.14286,5.321428571,17121712.26,13535158.9,938.7321429,19688.72321,1482142.857,0.01176558,,,,1.98623442
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 0 --procs 4,4,2",0.0666,67125000.0,173062500.0,52875000.0,434312500.0,0.0,0.0,0.0,0.0,907.5625,61297715.13,49223591.41,105844.6875,2107278.188,19750000.0,0.079953531,,,,3.916046469
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 1,0.05,8678571.429,54964285.71,10982142.86,115125000.0,1214285.714,589285.7143,53571.42857,17857.14286,4.098214286,26166601.29,13520770.81,938.7142857,19688.71429,1750000.0,0.016024527,,,,2.983975473
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 1 --procs 4,4,2",0.0833,89000000.0,265562500.0,74062500.0,658312500.0,0.0,0.0,0.0,0.0,870.78125,93699917.81,48090560.19,105876.6875,2107279.188,17000000.0,0.095274563,,,,4.902725438
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 2,0.0666,17428571.43,96107142.86,19625000.0,212196428.6,1500000.0,589285.7143,53571.42857,17857.14286,4.571428571,41266956.95,13432004.54,938.7232143,19688.72321,2196428.571,0.026024188,,,,3.969975813
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 2 --procs 4,4,2",0.0666,117875000.0,403000000.0,104000000.0,984125000.0,0.0,0.0,0.0,0.0,884.5,141506143.7,46227764.63,105876.6875,2107279.188,14687500.0,0.125522688,,,,3.870477313
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 3,0.0833,29678571.43,153678571.4,31732142.86,348089285.7,1946428.571,589285.7143,53571.42857,17857.14286,9.857142857,62408815.63,13623500.38,938.7232143,19688.73214,1964285.714,0.035488009,,,,4.962511991
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 3 --procs 4,4,2",0.0666,158000000.0,601875000.0,146312500.0,1452687500.0,500000.0,0.0,0.0,0.0,937.9375,220894982.0,47754800.13,102540.75,2107144.563,14625000.0,0.160232625,,,,3.835767375
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 4,0.1166,45500000.0,227803571.4,47303571.43,523035714.3,2410714.286,607142.8571,71428.57143,17857.14286,10.46428571,89543100.43,13497395.31,938.7321429,19688.72321,2089285.714,0.05001733,,,,6.94598267
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 32 --arch sequential --legendre 4 --procs 4,4,2",0.0833,221500000.0,890875000.0,210250000.0,2142312500.0,1937500.0,0.0,0.0,0.0,868.375,316416342.3,52759993.19,105844.6875,2107278.188,13875000.0,0.228728625,,,,4.769271375
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 0,0.0166,750000.0,6857142.857,1357142.857,12714285.71,267857.1429,142857.1429,0.0,0.0,4.232142857,4176373.777,3414875.741,938.7142857,19688.69643,339285.7143,0.003087348,,,,0.992912652
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 0 --procs 4,4,2",0.0666,42187500.0,68125000.0,26500000.0,203812500.0,0.0,0.0,0.0,0.0,906.78125,15335400.0,12777691.53,105809.75,2107277.094,1812500.0,0.034704312,,,,3.961295688
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 1,0.0333,1482142.857,10571428.57,2339285.714,21892857.14,303571.4286,142857.1429,0.0,0.0,4.464285714,6021597.357,3384767.205,938.7142857,19688.70536,357142.8571,0.003689946,,,,1.994310054
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 1 --procs 4,4,2",0.0833,42250000.0,79062500.0,28875000.0,228125000.0,0.0,0.0,0.0,0.0,906.21875,23231245.13,12277326.34,102537.875,2107144.469,1937500.0,0.0342205,,,,4.9637795
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 2,0.0333,2482142.857,16464285.71,3946428.571,36392857.14,339285.7143,142857.1429,0.0,0.0,4.357142857,9076391.286,3417451.732,938.7142857,19688.70536,410714.2857,0.005065911,,,,1.992934089
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 2 --procs 4,4,2",0.0833,564187500.0,648937500.0,302437500.0,2257375000.0,0.0,0.0,0.0,0.0,932.8125,34031144.5,12917259.94,102540.75,2107144.563,1937500.0,0.038651844,,,,4.959348156
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 3,0.0333,4053571.429,24928571.43,6232142.857,57250000.0,392857.1429,142857.1429,0.0,0.0,10.95535714,13310294.22,3454606.857,938.7142857,19688.69643,446428.5714,0.006658098,,,,1.991341902
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 3 --procs 4,4,2",0.0666,74500000.0,153875000.0,54875000.0,440937500.0,0.0,0.0,0.0,0.0,907.84375,49115910.47,12559517.88,105844.7188,2107278.188,2000000.0,0.045587469,,,,3.950412531
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 4,0.0333,6071428.571,35821428.57,9142857.143,84107142.86,517857.1429,142857.1429,0.0,0.0,4.5,18826674.45,3445928.063,938.7142857,19688.70536,482142.8571,0.009271402,,,,1.988728598
ruby,kripke.exe,"--niter 5 --pmethod sweep --groups 8 --arch sequential --legendre 4 --procs 4,4,2",0.0666,65937500.0,179500000.0,58375000.0,484875000.0,0.0,0.0,0.0,0.0,942.59375,66497069.69,11957272.69,105844.7188,2107278.188,2000000.0,0.055616938,,,,3.940383063
