machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,kripke.exe,125888888.9,729083333.3,168694444.4,1660083333,11361111.11,19805555.56,638888.8889,333333.3333,15.70833333,349624439.3,106516160.8,525.0555556,30141.91667,47916666.67,0.736891977
quartz,kripke.exe,869687500,2358937500,724562500,6199875000,18875000,6000000,0,0,1134.0625,763510266.6,254440593.3,69880.75,2106185.969,149437500,0.249812453
quartz,kripke.exe,191416666.7,1062722222,249666666.7,2465722222,12138888.89,28555555.56,666666.6667,361111.1111,13.27777778,497069201.3,106381094,525.0555556,30141.91667,53083333.33,0.73067159
quartz,kripke.exe,601562500,2632375000,690562500,6368187500,21062500,8000000,0,0,1163.75,1120026337,264689564.1,69912.75,2106186.969,148125000,0.454446263
quartz,kripke.exe,39972222.22,373805555.6,70833333.33,695777777.8,13916666.67,11027777.78,722222.2222,611111.1111,8.402777778,212423965.6,213559811.7,525.0555556,30141.91667,93833333.33,0.6664
quartz,kripke.exe,313187500,1161500000,309875000,2615937500,6750000,7812500,0,0,1198,479382259,515655927.3,67700,2106053.344,233312500,0.833
quartz,kripke.exe,105472222.2,681333333.3,135694444.4,1421166667,14138888.89,17333333.33,750000,638888.8889,13.18055556,325156465.8,213838768.1,525.0555556,30141.91667,96138888.89,0.761714286
quartz,kripke.exe,467562500,1881750000,467375000,4325375000,14750000,10750000,187500,0,1164.8125,732835313.1,516325626.3,69911.78125,2106186.938,253437500,1
quartz,kripke.exe,214444444.4,1193583333,243777777.8,2629333333,18277777.78,27666666.67,1000000,638888.8889,9.25,513012041.6,212515580.9,525.0555556,30141.91667,98250000,0.8
quartz,kripke.exe,759000000,3117437500,748187500,7306562500,25812500,13750000,750000,0,1165.75,1155676781,522728066.8,69880.75,2106185.969,207312500,1
quartz,kripke.exe,366972222.2,1910972222,394972222.2,4321527778,22250000,41944444.44,1166666.667,694444.4444,6.305555556,776023257.9,213083220.5,525.0555556,30141.91667,101250000,0.772671485
quartz,kripke.exe,1077937500,4644187500,1078250000,10914562500,49125000,21562500,1000000,0,1129.1875,1692899697,504147688.9,67700,2106053.344,209437500,0.833
quartz,kripke.exe,563222222.2,2833055556,589611111.1,6496194444,30750000,60750000,1416666.667,694444.4444,14.76388889,1114194807,212622605.8,525.0555556,30141.91667,100527777.8,0.774218523
quartz,kripke.exe,1518062500,6719375000,1531875000,15840062500,70062500,31187500,1625000,0,1138.84375,2429811015,506381938.6,67700,2106053.344,206562500,0.600240096
quartz,kripke.exe,7583333.333,83194444.44,16416666.67,151555555.6,3444444.444,2694444.444,166666.6667,138888.8889,22.36111111,51335479.01,53461543.85,525.0555556,30141.91667,18416666.67,1
quartz,kripke.exe,109375000,303750000,94062500,741500000,1750000,2000000,0,0,1168.5625,116810616.9,133629523.5,69848.75,2106184.969,26000000,0.799519808
