machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,280388900,410111100,48472224,1029888900,27777.777,27777.777,0,0,0,20018.791,41620070,8883175,525.05554,30141.902,41916668,0.689693
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1166,1558814800,3244222200,1318074100,9637481000,35851852,28370370,6444444.5,3703703.8,0,1097586.6,2120986900,391562560,58651.85,2105430.2,474074080,2.5862572
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,336722200,496361120,60083332,1246666600,138888.89,55555.555,0,27777.777,0,27141.416,54701036,12219847,525.05554,30141.902,55916668,0.69908595
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1333,2023481500,4337111000,1724888800,12740815000,50074076,39259260,8592593,4740740.5,0,1535159.8,2978434800,529800740,53500.63,2105161,617111100,3.5188496
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,377472220,564388860,70055550,1418416600,1722222.2,55555.555,0,27777.777,0,35667.445,73537300,16087751,525.05554,30141.902,78722220,0.8467451
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.15,2977777700,6011777500,2537926000,18161258000,65629628,52888890,11037037,6518518.5,0,2090054,4056754200,746635840,56077.63,2105295.8,870518500,4.8596396
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,443055550,667416640,84944450,1678944400,1805555.5,138888.89,0,27777.777,0,46674.695,93078590,20380352,525.05554,30141.902,99000000,0.8411451
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1666,3492444400,7446741000,3026370300,22046520000,98666664,68740744,18000000,8000000,0,2708395.2,5251880400,936064200,61296.11,2105567.5,1167111200,6.272722
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,250611100,352805570,38638890,885222200,55555.555,0,0,0,0,7948.3193,21331856,4297165.5,525.05554,30141.889,17444444,0.62408173
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1,448444450,1115037000,467185180,3245481500,14814815,11481481,2000000,1333333.4,0,458785.28,874508900,179669680,63868.406,2105701.8,177703700,0.9404523
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,342194430,485666660,53194444,1215916700,0,27777.777,0,0,0,12505.389,31270260,5968108,525.05554,30141.889,33027778,0.39884806
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1,624370370,1685555600,647333300,4709629400,31407408,18000000,5259259.5,2074074.1,0,724075.06,1385996000,289471040,61295.258,2105567.5,293481470,1.4042871
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,412000000,587888900,65305556,1474111100,27777.777,55555.555,0,0,0,18545.209,39454580,8436324,525.05554,30141.889,39111110,0.7567938
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1166,1541407400,3185777700,1306963000,9415185000,38888890,28222222,6962963,3037037,0,1075598,2069343000,462895400,58651.816,2105430.2,437037020,2.5196524
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,351916670,515972220,62000000,1295694500,416666.66,0,0,0,0,26422.625,55735464,11844057,525.05554,30141.902,61888890,0.8078382
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1166,2212666600,4537037000,1890370400,13489926000,58370372,38296296,9777778,5333333.5,0,1526959.2,2959965400,676696770,53501.332,2105161,607851840,3.4502692
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,422361120,625722240,76472220,1572027800,1500000,83333.336,0,0,0,35865.625,73982930,16295387,525.05554,30141.902,73638890,1.0795354
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.15,2694296300,5889185300,2331555600,17091333000,56740740,53037036,11037037,6592592.5,0,2046623.8,3969132300,895382300,61296.074,2105567.5,859259260,4.6646576
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,530833340,789500000,97194450,1982833300,1666666.6,277777.78,0,27777.777,0,47372.277,98314696,21271712,525.05554,30141.889,97166664,1.26885
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1833,3522740700,7796296000,3184666600,22806740000,99703704,71703704,16888888,9037037,0,2779402.8,5398086000,1272836000,56055.594,2105295,1152444400,6.500808
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,639722240,955833340,119222220,2403305500,2055555.5,2000000,0,55555.555,0,61250.473,121561576,27072942,525.05554,30141.889,124611110,1.5376498
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.2,4986666500,10503408000,4465926000,31303705000,116074070,90222220,22518518,11481481,0,3448976.5,6679013400,1461233000,53501.37,2105161,1515851900,8.071239
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,276000000,391416670,43944444,981805600,0,0,0,0,0,9814.848,22952674,5325253,525.05554,30141.889,28638888,0.5751197
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.0833,532888900,1361111200,535925920,3856148200,23037038,15037037,3555555.5,1777777.8,0,556657.4,1066364400,270784480,63862,2105701.8,217777780,1.171
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,394944450,560527800,61472224,1406916600,0,55555.555,0,0,0,15544.389,34669824,7388681,525.05554,30141.902,39138890,0.6570619
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1,846666700,2211851800,885925950,6260963000,32962962,22814814,6222222,2888889,0,902745.94,1729691400,396551070,63893.445,2105702.8,368222200,1.7439141
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,338888900,494305570,58972224,1242138900,388888.88,27777.777,0,0,0,22992.791,52131670,10512477,525.05554,30141.889,46694444,0.7414427
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1166,1942888800,4080148200,1636074100,11880889000,48888890,35333332,9333333,3703703.8,0,1341708.6,2584917000,697524030,63894.332,2105703,555555600,3.0560486
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,456722200,668305540,79583336,1677722200,1361111.1,55555.555,0,0,0,32728.82,68736750,14799208,525.05554,30141.902,64638890,1.274677
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1333,2728370400,5756296000,2424296200,17013481000,68074070,47925924,12222222,6296296.5,0,1864982.8,3609230000,1031085200,48304.184,2104890,745555600,4.3145275
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,504138880,749305540,92916664,1882666600,1666666.6,194444.44,0,0,0,44579.32,92674330,20328254,525.05554,30141.902,98777780,0.9011768
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1666,3495259100,7521111000,2976444400,21772444000,105481480,68370370,17703704,8888889,0,2614190.8,5074570000,1381464800,61296.074,2105567.5,1088296300,5.859347
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,613111100,917611140,114888890,2305194500,2722222.2,1861111.1,0,55555.555,0,59334.223,122557350,26649786,525.05554,30141.902,119694450,1.6228501
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.2,4797851600,10288371000,4186518500,30001926000,107925930,90592590,19555556,11777778,0,3473357,6743077400,1872885800,56099.63,2105296.5,1449259300,7.5843616
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,783805600,1174000000,146694450,2949500000,3500000,2000000,0,55555.555,0,76363.47,149232720,33841764,525.05554,30141.902,157361100,1.8275962
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.25,6143852000,13159111000,5395259400,38521850000,125555550,116518520,26000000,14592593,0,4510673,8741768000,2255886800,58697,2105432,1961629600,10.200119
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,71111110,100027780,10694444,250750000,0,0,0,0,0,2441.0557,5215187.5,1090297,525.05554,30141.902,4555555.5,0.13140899
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.0666,131259256,293333340,125481480,877777800,4148148.2,2148148.2,74074.07,0,0,115274.22,218126380,38645292,53480.406,2105160.5,44222224,0.24435581
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,87194450,123111110,13694444,308416670,0,0,0,0,0,3709.514,7202533,1510570.6,525.05554,30141.902,6166666.5,0.17138718
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.0666,182740740,441185180,183925920,1291185200,9333333,3703703.8,962962.94,0,0,187163.78,353353760,63202664,50883.11,2105025,71333336,0.37044615
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,118916664,168555550,18250000,422416670,0,0,0,0,0,5539.5693,9971515,2139678.5,525.05554,30141.902,8611111,0.14272444
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.0833,380074080,778592600,317407400,2321629700,13703704,6518518.5,1407407.4,0,0,267868.47,511496030,89948450,61272.074,2105566.5,112296296,0.65323734
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,102694450,149638900,17194444,374750000,0,0,0,0,0,7393.597,13828718,3005817.8,525.05554,30141.902,13972222,0.21141165
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.0833,585481500,1156814800,497925920,3529703700,18592592,9111111,2444444.5,518518.53,0,379011.72,731046500,132402550,61295.258,2105567.5,165703700,0.92180616
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,114472220,168916670,20638888,423583330,0,27777.777,0,0,0,10375.806,18990454,4111417,525.05554,30141.902,16083333,0.2896077
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.0833,755407400,1519407400,652296300,4616148000,24888888,12740741,3333333.2,1407407.4,0,507049.03,978434400,175220660,58674.85,2105431.2,224518510,1.2560699
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.0333,151666670,223750000,26583334,561527800,27777.777,0,0,0,0,13239.625,24948768,5322110,525.05554,30141.902,25388888,0.31323522
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1,1018518500,2061703700,837629630,6153481700,22296296,17703704,3259259.2,1703703.8,0,670280.5,1297236200,239312600,61272.11,2105566.5,301925920,1.6197932
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.05,143166670,216305550,27694444,543611140,27777.777,27777.777,0,0,0,16643.125,31388692,6880361,525.05554,30141.902,29638888,0.38413817
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.1166,1281037000,2589333200,1076592600,7785259000,34740740,23037038,5481481.5,1777777.8,0,910333.6,1763247000,309642620,56077.594,2105295.8,396888900,2.0937595
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.25,4371611000,6909444600,966416640,17403832000,46361110,26777778,9777778,4361111,0,696152.75,1376774000,303037860,525.0417,30141.861,1168472200,12.4776745
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,1.9166,52926890000,1.19E+11,47241410000,3.41E+11,1388222200,1093259300,306222200,163185180,0,41677784,80354796000,26958602000,63893.406,2105702.8,21214740000,106.1962
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.2833,5009805300,7834167000,1072333300,19723694000,49333332,28472222,10361111,5972222,0,738770.3,1458105100,311366750,525.05554,30141.889,1260416600,12.92746
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,2.05,60298445000,1.34E+11,53598446000,3.83E+11,1374296300,1155259300,315407400,174370370,0,43241976,83338910000,28040610000,66466.555,2105837.2,23041036000,115.70622
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.2833,4740500000,7527111000,1061416640,18963167000,54277776,30444444,11305556,6222222,0,783165.25,1534612900,336231800,525.0417,30141.861,1329444500,14.142621
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,2.15,59721110000,1.35E+11,53739410000,3.85E+11,1456148100,1256666600,341851840,190666670,0,45838640,88323700000,29725098000,61296.035,2105567.2,23431778000,120.60945
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.3,5050666500,8009916400,1127388900,20180916000,55861110,32611112,12305556,6250000,0,829135.25,1617347700,348568640,525.05554,30141.902,1375472300,14.771542
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,2.3333,68035187000,1.51E+11,60400370000,4.31E+11,1633925900,1313555600,382962980,201481490,0,49634850,95704770000,34973600000,61296.035,2105567.2,25705556000,130.01295
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.3,5461667000,8636389000,1207555600,21753390000,70305550,34666668,12333333,6361111,0,877020.5,1714357800,364308600,525.0417,30141.861,1280888800,15.297022
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,2.4666,60619928000,1.45E+11,56761630000,4.09E+11,2734370300,1627777800,397185180,213555550,0,52496496,1.01E+11,36840817000,66466.555,2105837.2,29279111000,138.00221
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.3166,5404500000,8625083000,1228361100,21735305000,64833332,35416668,15055556,7055555.5,0,926361.3,1799015700,400226900,525.05554,30141.902,1545166700,16.256037
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,2.6666,73834150000,1.65E+11,66173630000,4.73E+11,1823703700,1491925900,414740740,232666670,0,55467892,1.07E+11,39821947000,63892.555,2105702.8,29423555000,149.34422
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.35,6239694300,9832361000,1364861000,24760306000,69833336,37694444,15194444,8111111,0,977726.3,1889282800,408224030,525.05554,30141.889,1587000000,17.195843
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,2.7666,73018590000,1.68E+11,67031556000,4.79E+11,1926222200,1558740700,445777800,240666670,0,58549504,1.13E+11,40306614000,66492.59,2105838.2,32093186000,154.4115
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.3666,6708028000,10538833000,1456055600,26540638000,69138890,39500000,15472222,8361111,0,1030862.25,1987135900,426258400,525.05554,30141.902,1771472300,17.493444
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,2.9166,80100070000,1.77E+11,71643260000,5.11E+11,1933333400,1672074100,464222200,266148140,0,61740930,1.19E+11,43106640000,61296.11,2105567.5,33379334000,163.82556
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.3833,6388194300,10184972000,1445555600,25661444000,71805550,42111110,16055556,8416667,0,1085674.5,2093452700,467325900,525.05554,30141.902,1850666600,18.384493
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,3.05,93286150000,2.04E+11,83162820000,5.87E+11,2295481600,1702370400,524222200,270370370,0,65045984,1.25E+11,39984353000,63894.332,2105703,35879928000,172.86824
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.3833,6756166700,10757333000,1525500000,27110416000,76222220,44388890,17777778,8361111,0,1142497.8,2197502000,486637440,525.05554,30141.875,2059611100,19.096598
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,3.25,1.01E+11,2.18E+11,88832220000,6.28E+11,2112296300,1791851900,517407400,290296300,0,66947340,1.29E+11,45429770000,58697.777,2105431.8,37725557000,183.64392
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.4,7277722000,11548722000,1625750000,29094167000,83138890,46861110,18444444,8638889,0,1201877.5,2313485300,495775900,525.05554,30141.875,2064777700,19.492012
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,3.4333,1.03E+11,2.20E+11,89492070000,6.38E+11,2302444500,1943407400,564296300,310370370,0,72009880,1.39E+11,51959157000,63894.297,2105702.8,39156224000,193.59866
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,1,0.1333,2382055700,3734666800,515222200,9405444000,25833334,13833333,4277778,2166666.8,0,357288.62,711701800,151750110,525.05554,30141.902,605027800,5.941248
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,0.50403154,0.051399007,-0.119012564,1.5246749,0.4050533,27,0.95,30253185000,66489110000,27214445000,1.92E+11,702666700,561481500,136740740,79111110,0,21341186,41178255000,13683981000,61295.297,2105567.5,10376592000,50.341698
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,-0.87899685,-0.3824382,0.94766945,-0.5828679,0.072818324,1,0.0833,435555550,1235527800,192194450,2783416600,42416668,6916666.5,11527778,2027777.8,0,2.9583333,138755580,38105684,550.1389,30160.166,250500000,2.3413365
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,-0.87899685,-0.3824382,0.94766945,-0.5828679,0.072818324,32,0.1166,1490687500,2983437600,1061875000,8492062700,49000000,11500000,5187500,3687500,0,195.375,298655420,86349950,67175.81,2106015,187000000,1.8091223
quartz,0.9038483,-0.9324975,-0.7826999,-0.88205534,0.5179731,-1.2948885,1.0559374,0.9527292,-1.6056764,-1.0400532,-0.87899685,-0.3824382,0.94766945,-0.5828679,0.072818324,1,0.1,568111100,1896916600,311472220,4213527800,82638890,16750000,17138888,4027777.8,0,3.9722223,236867340,67471180,548.4167,30160.223,451000000,3.6037433
