machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
ec2-c6i,0.08079025,-0.9039875,0.4972727,0.28730267,0.25179672,-0.29045242,0.039817005,0.99136436,0.20236151,1.6766456,0.011764706,0.1281897,0.6401505,0.092050456,0.18965949,0.21528298,0.118874654,0.21542872,0.2119197,0.20144314,0.121624775,0.19815363,0.006631336,0.06322515,0.26095915,0.11140709,0.07890441,0.14519891,0.15158284,0.13093765,0.14692816,0.12936935,0.14346178,0.12234873,0.12301676,0.16466255,0.03480198,0.13019657,0.019583654,0.01902449,0.15680435,0.030756608,0.12375629,0.10987397,0.01941493,0.026750155,0.14970255,0.118830964,0.12949272,0.110291965,0.0306102,0.116754465,0.12976384,0.08509471,0.1270128,0.115438424,0.18589246,0.1296194,0.16360947,0.10592581,0.17200068,0.010134746,0.002172093,0.14045504,0.14030775,0.16840349,0.69365025,0.15099567,0.16050015,0.18526536,,,0.0792381,0.15464205,0.12441678
pascal,-0.97940207,-0.8640824,-1.2916209,-0.73161215,0.50016195,-0.66862655,-0.39288354,-0.68312174,-0.18621188,-0.12452546,0.0,0.03496232,0.018085055,0.008968626,0.003429802,0.008664768,0.01127399,0.015643248,0.01557319,0.003489029,0.011261808,0.017023616,0.000297108,0.00776788,0.15133215,0.12658383,0.004142764,0.031466167,0.01976863,0.02213694,0.021051958,0.021805137,0.01920356,0.018351756,0.011175309,0.016305916,0.001955722,0.017897714,0.000716837,0.000771419,0.0940242,0.038036555,0.025488332,0.019228183,0.000738097,0.02866592,0.70147276,0.017455855,0.023167942,0.01820233,0.028379029,0.018141648,0.021282086,0.026289552,0.02098605,0.017687632,,0.004581531,,0.011988611,0.012423625,0.015176741,,0.009973331,0.010501603,,0.012783374,0.016160564,0.004816084,,,,0.024151906,0.023262274,0.019625945
lassen,-0.03981191,0.63228816,-0.6685845,-2.607438,-0.01656463,-0.7442689,0.092242055,0.6141756,-0.043049037,-2.072863,0.0,0.020709889,0.010749178,0.005270323,0.00254864,0.005002153,0.006066683,0.009749875,0.009702088,0.001247089,0.0059231,0.012441194,0.000276823,0.00261324,0.06507993,0.10558876,0.001379416,0.022141133,0.01006138,0.0128353825,0.0,0.01265237,0.010006185,0.010651621,0.004995806,0.009648466,0.000922239,0.01103606,0.000147722,0.000145435,0.053392004,0.04081742,0.013179344,0.011906123,5.683986e-05,0.018416569,0.28141838,0.006953252,0.014264109,0.009806223,0.027338982,0.010730086,0.012107748,0.016404152,0.012115488,0.010524351,,0.001803875,,0.007213259,0.002257016,0.039154977,,0.003525103,0.003521313,,0.001625961,0.009206726,0.001228019,,,,0.012678569,0.015415596,0.0109099215
corona,-0.16370457,-1.2136655,-0.07581711,1.1405908,-0.15881677,-1.6574649,1.5508143,-0.50110775,-0.092429265,-0.23912916,0.0,0.023578044,0.014811782,0.016568782,0.007365967,0.007292115,0.007932321,0.013944308,0.013921403,0.00537458,0.009348956,0.019449603,0.8822206,0.39331514,0.11566608,1.0,0.19590645,0.016291603,0.013661965,0.012760954,0.009570656,0.012653387,0.013807891,0.012623898,0.009671693,0.0113867335,0.003363303,0.01277002,0.00054958,0.00053009,0.0685292,0.059615027,0.017617783,0.011254378,0.000558663,0.053681802,0.4919452,0.014312078,0.01356773,0.011669047,0.062198043,0.012512207,0.012326491,1.0,0.012273468,0.012215487,,0.004612117,,0.00959131,0.015192556,0.02236412,,0.012776466,0.012535657,,0.014982298,0.01128584,0.006017407,,,,1.0,0.05793579,0.023289058
tioga,-0.695484,-1.1535794,0.57352644,0.013152019,-0.75750804,0.105012424,-0.30474126,-0.72226584,0.50269055,0.23606774,0.0,0.009804324,0.00727166,0.002320141,0.002414018,0.002043249,0.001971773,0.003865786,0.003811908,0.001854089,0.002278015,0.004432008,1.0,0.2751895,0.059964474,0.8707874,0.13813353,0.006315504,0.005218049,0.004275532,0.000336831,0.0041922,0.004127013,0.005257371,0.004369172,0.00628693,0.000961713,0.006267387,0.000276041,0.000278649,0.088870734,0.065908395,0.007071169,0.004206845,0.000290744,0.05435736,0.6573371,0.006132868,0.006456383,0.003810432,0.06832556,0.005507897,0.003997402,0.7506268,0.003951708,0.005419394,,0.001932622,,0.0041849,0.004869648,0.024536576,,0.004417904,0.004381822,,0.004330555,0.004109977,0.002140229,,,,0.7097163,0.020646714,0.006869577
ec2-p3,0.27978885,-0.623284,0.5329406,1.1941192,0.33477417,1.1445618,-1.2181203,0.33480287,0.10015246,0.04462756,0.0,0.020089414,0.010503906,0.005030643,0.001262082,0.004205716,0.005796645,0.008560307,0.008527867,0.000678061,0.005657408,0.011285535,0.00022828,0.000228995,0.04554174,0.10390635,9.030548e-05,0.020900702,0.00987855,0.012033204,0.004082628,0.011842305,0.009604882,0.010258717,0.004877486,0.009542082,0.000832527,0.010980138,3.4834367e-05,3.6058977e-05,0.04599732,0.026112908,0.0126265,0.011330414,3.743971e-05,0.015421922,0.25867817,0.006497654,0.01348306,0.009269331,0.026314262,0.010458585,0.011432447,0.011138083,0.011343201,0.010244563,,0.001744126,,0.007073392,0.002026152,0.011765781,,0.002203868,0.002186507,,0.001231808,0.008947336,0.001120667,,,,0.006746937,0.012938917,0.009996625
ec2-p4d,0.47688624,0.7417586,0.036125086,-0.20358154,-0.5138983,0.7744253,0.8771134,-1.0017986,0.4971295,0.8698548,0.0,0.004263196,0.0,0.0,0.0,0.0,0.001694569,0.0,0.0,0.0,0.001454108,0.0,0.000250403,0.000341248,0.04390764,0.26618883,0.0,0.021255326,0.003683765,0.002272152,0.000296179,0.002229331,0.0,0.00468381,0.000854639,0.003600485,0.0,0.005427063,0.0,0.0,0.043790568,0.011299132,0.004626704,0.002215275,0.0,0.003781119,0.3079502,0.0,0.0,0.0,0.011986806,0.005082755,0.00139996,0.008047943,0.00120109,0.004934291,,0.0,,0.002883078,0.0,0.019162962,,0.000770777,0.000764973,,0.0,0.003114136,0.0,,,,0.007432265,0.0,0.0
boraxo,-0.6779876,1.0128999,-0.571233,-0.77925813,-0.70499426,0.91023743,1.5765073,0.27008268,-0.77775997,2.0346832,0.0,0.8707563,0.37195975,0.48770714,1.0,0.4554161,0.72150713,0.6400716,0.6407747,0.68397546,0.7261834,0.6443284,5.0046896e-05,0.19227971,0.6208881,0.80974746,0.2445179,0.82410836,0.82392544,0.9520621,1.0,0.9379632,1.0,0.77630544,0.8611036,0.813768,0.13641877,0.7206213,0.19259603,0.17223406,0.9706575,0.2990371,0.9005255,0.86548835,0.13496162,0.32286718,0.9984217,0.7446113,0.89684665,0.8511942,0.29007983,0.7289118,0.92774445,0.49786735,0.8926467,0.7086513,0.75602573,0.8415997,0.88492143,0.8282143,0.7036283,0.10235925,0.023415372,1.0,1.0,0.6940825,0.34997833,0.8055599,0.9579918,1.0,1.0,1.0,0.2721934,0.96828926,1.0
catalyst,-0.09632603,0.83694017,-0.869592,0.000388615,0.94309896,0.6575468,-0.8506807,1.4973834,-1.2455659,-0.549023,0.0,1.0,0.44299242,1.0,0.7159322,0.983553,0.79611385,1.0,0.98715067,0.93333143,0.8288466,1.0,0.0005736,1.0,0.684476,0.7144635,1.0,0.8882997,0.9280847,1.0,0.6887272,1.0,0.86401486,1.0,1.0,0.96035355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9746169,1.0,1.0,1.0,1.0,1.0,1.0,0.47812364,1.0,1.0,1.0,1.0,1.0,0.9366971,1.0,0.065880924,0.01560059,0.84117305,0.8384113,1.0,0.33537865,1.0,1.0,0.61191314,0.1668967,0.26306266,0.18785079,0.9326436,0.9830643
quartz,0.68525517,-0.41597325,1.8687956,0.38512906,-0.87640655,-0.222126,-0.44132063,0.37635133,0.7167788,-0.14111647,0.0,0.7003168,0.30526078,0.8061136,0.72530985,0.91410404,1.0,0.88904464,1.0,0.5834261,1.0,0.9555116,0.000137299,0.32723877,0.5177975,0.4840434,0.45066723,1.0,1.0,0.7115101,0.678146,0.70317805,0.8399135,0.71139044,0.7947749,1.0,0.1836046,0.9060708,0.22844885,0.20854886,0.8099975,0.30463204,0.8277063,0.6566699,0.17494221,0.32885146,0.57838607,0.7274287,0.6941615,0.68421865,0.29590738,0.6718555,0.6815035,0.29549083,0.68039554,0.6566471,0.7440958,0.6750627,0.8415495,1.0,0.6680265,0.075423494,0.017496344,0.9646961,0.9783382,0.6570244,0.3419498,0.9608157,0.78660697,0.5488816,0.19391781,0.30349812,0.1515284,1.0,0.6689896
ruby,0.24022357,-1.0469878,0.24542987,0.11794878,-1.8802122,-0.25251585,-0.17556044,0.12499895,1.4234219,-0.5439178,0.0,0.6476134,0.2782701,0.35401398,0.57710785,0.88086396,0.59219325,0.47234255,0.47471794,0.457264,0.60331786,0.46297652,0.0,0.11936492,0.5173002,0.5686721,0.14327416,0.6717543,0.6960487,0.6693285,0.5666491,0.6575322,0.75035757,0.6020253,0.5961517,0.7421457,0.38364533,0.5911838,0.11033277,0.09818017,0.5820552,0.15732874,0.66186816,0.59044176,0.09208632,0.18226504,0.7166018,0.47279266,0.63300407,0.54321647,0.16551842,0.5592151,0.6410521,0.37223276,0.6339158,0.54279065,0.5518489,0.5012064,0.5889826,0.7376652,0.60825,0.073403314,0.01717469,0.5734476,0.5741522,0.46113235,0.18703936,0.679638,0.5501968,0.58217,0.0,0.0,0.1785516,0.701155,0.75599104
mammoth,-0.246062,1.3406625,-2.2199614,0.74572533,-1.147468,-0.0035775325,2.090731,1.2522557,-0.5780248,1.5210385,0.0,0.6950674,0.30320317,0.27004746,0.8267858,1.0,0.32747236,0.786951,0.93221587,0.6410862,0.3217105,0.79458034,0.000151008,0.35228905,0.262238,0.59163,0.4740654,0.4301826,0.45055577,0.7148594,0.50523543,0.71423674,0.38921836,0.4847316,0.45582536,0.382767,0.10335092,0.4098497,0.13604401,0.14147693,0.7489483,0.21351804,0.8074647,0.7867794,0.12632343,0.21804954,0.77043116,0.5347493,0.6528165,0.5507054,0.20875588,0.48817128,0.69317484,0.40728426,0.70673805,0.49760473,0.8695131,0.53744537,0.92879725,0.5324361,0.39426798,0.03334822,0.008777514,0.6130494,0.6151897,0.5451747,0.21192867,0.4662406,0.56653994,0.60860646,0.43045294,0.4072947,0.18768537,0.70404834,0.6760478
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.0,0.6291451,0.2750343,0.36539438,0.78644663,0.22373912,0.6014677,0.43140274,0.42824024,0.25910702,0.6208084,0.5082482,1.9586389e-05,0.14604512,0.40554175,0.5202853,0.18676528,0.6589166,0.6276433,0.6880061,0.75828284,0.70929706,0.76762635,0.5951614,0.5119675,0.5925837,0.098624,0.5555766,0.093043074,0.085657105,0.6782304,0.106537275,0.5007688,0.64929545,0.10205312,0.14320861,0.60351706,0.4224122,0.73068666,0.5574432,0.099915594,0.59089714,0.6612428,0.31517974,0.6495844,0.57178044,0.64651936,0.38450643,0.66364104,0.5986419,0.41469872,0.053949337,0.012758447,0.5336715,0.53232807,0.48792055,0.19179675,0.6164044,0.44520235,0.4442153,0.31621465,0.32568517,0.13647482,0.644446,0.6835031
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.0,0.8559019,0.36430278,0.4679326,0.65692186,0.9120608,0.611958,0.9068628,0.9124178,1.0,0.62823534,0.9857881,0.000118545,0.2916996,1.0,0.8007396,0.32243797,0.6851236,0.817239,0.8588387,0.6532263,0.844256,0.8714364,0.75272846,0.5900108,0.78705835,0.17912976,0.7051607,0.12700258,0.113201775,0.7071512,0.21912262,0.9239616,0.7918876,0.10202649,0.24985127,1.0,0.7368123,0.87026066,0.77908653,0.20839897,0.7148869,0.8417563,0.50813234,0.81348866,0.69846106,0.98403573,0.5804453,0.8114109,0.50895035,0.63554066,0.07903749,0.018297136,0.6831515,0.68292534,0.8960132,0.21034822,0.7800819,0.697512,0.7079832,0.07685426,0.25186637,0.35358202,0.7812189,0.83425653
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.0,0.379595,0.18761562,0.42179328,0.65221316,0.71126103,0.22548518,0.827712,0.82538766,0.67231286,0.24361734,0.6314881,0.000107511,0.2753152,0.89378333,0.377666,0.41515237,0.36301434,0.42313465,0.3366666,0.30882788,0.37221238,0.3203212,0.3523231,0.34632948,0.31858495,0.12873134,0.2800002,0.07505546,0.073066235,0.6048693,0.1128992,0.51119286,0.32206488,0.07649086,0.13626143,0.59284264,0.49061945,0.37371615,0.38665265,0.11187065,0.34441876,0.2961084,0.294831,0.3341937,0.29762915,0.7340532,0.4637916,0.69470185,0.23121291,0.45024312,0.017667282,0.005529775,0.42697546,0.5249548,0.62693167,0.14373124,0.3299696,0.5359184,0.46036237,0.13477194,0.18180251,0.23531567,0.30504826,0.31739035
ec2-c6i,0.08079025,-0.9039875,0.4972727,0.28730267,0.25179672,-0.29045242,0.039817005,0.99136436,0.20236151,1.6766456,0.0,0.53676414,0.23091023,0.36489478,0.67815393,0.8327119,0.4540093,0.8783769,0.8761388,0.7965883,0.4686866,0.79307467,9.699407e-05,0.2620649,0.9986501,0.51187325,0.32120755,0.52887625,0.620242,0.5354675,0.6444281,0.52311635,0.58375597,0.5048861,0.47781086,0.61664575,0.13980809,0.52207994,0.080588065,0.07895676,0.6204462,0.13394849,0.52877176,0.46879503,0.08031297,0.14925335,0.64959514,0.4774025,0.5369731,0.4618083,0.12826616,0.47002804,0.5241768,0.3566002,0.5099811,0.46195537,0.78179955,0.5271684,0.71259135,0.3952629,0.53357923,0.04734737,0.011477774,0.57861865,0.57783407,0.71360755,0.17099252,0.5987162,0.64785105,0.6416222,0.107926466,0.15678439,0.33651972,0.62819713,0.51502967
