machine,app,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,duration
ruby,kripke.exe,1,7375000,49303571.43,11767857.14,108750000,1035714.286,446428.5714,17857.14286,17857.14286,0,7.446428571,27071546.38,10276397.02,938.7232143,19688.72321,1303571.429,0.05
ruby,kripke.exe,32,84937500,247500000,78000000,640062500,0,0,0,0,0,1163.84375,98027964.94,36458187.09,102541.6563,2107144.594,5500000,0.0666
ruby,kripke.exe,1,11910714.29,74464285.71,18571428.57,170696428.6,1214285.714,446428.5714,17857.14286,17857.14286,0,9.464285714,39876800.61,10306549.67,938.7232143,19688.72321,1446428.571,0.05
ruby,kripke.exe,32,99062500,338000000,102500000,861562500,0,0,0,0,0,1220.09375,142513373.3,36571710.31,105876.7188,2107279.188,6375000,0.0833
ruby,kripke.exe,1,17892857.14,107017857.1,27339285.71,250946428.6,1571428.571,446428.5714,17857.14286,17857.14286,0,10.54464286,56320652.22,10258023.8,938.7232143,19688.72321,1571428.571,0.0833
ruby,kripke.exe,32,125125000,461500000,137625000,1173875000,0,0,0,0,0,1131.9375,193618436,35662840.28,102540.7188,2107144.563,6937500,0.0666
ruby,kripke.exe,1,10750000,111267857.1,21553571.43,204285714.3,4714285.714,2428571.429,142857.1429,107142.8571,0,4.321428571,66738341.66,54451570.92,938.7232143,19688.73214,6982142.857,0.1
ruby,kripke.exe,32,179187500,587937500,169875000,1369812500,1937500,1937500,0,0,0,1203.03125,235408708.5,202847979.5,102540.7188,2107144.563,70312500,0.0666
ruby,kripke.exe,1,24678571.43,182553571.4,38821428.57,376535714.3,4803571.429,2375000,142857.1429,107142.8571,0,10.58035714,98328798.48,54410753.71,938.7321429,19688.72321,7321428.571,0.1166
ruby,kripke.exe,32,239062500,857937500,239937500,2038250000,2375000,2000000,0,0,0,1212,346663996.8,197482523.2,102541.6563,2107144.594,65125000,0.0833
ruby,kripke.exe,1,48125000,301660714.3,67642857.14,664392857.1,5928571.429,2392857.143,142857.1429,107142.8571,0,6.178571429,150988553.8,54356943.77,938.7142857,19688.71429,7553571.429,0.1666
ruby,kripke.exe,32,314625000,1284375000,344062500,3058375000,3875000,1937500,0,0,0,1204.375,531111797.5,196509103.3,102540.7188,2107144.563,64375000,0.0833
ruby,kripke.exe,1,80875000,468303571.4,107982142.9,1067107143,7910714.286,2428571.429,160714.2857,107142.8571,0,11.4375,224724403.4,54479372.46,938.7232143,19688.72321,8517857.143,0.2333
ruby,kripke.exe,32,429937500,1889312500,494812500,4523500000,5937500,2000000,0,0,0,1159.9375,789144705.7,196211742.3,105842.7188,2107278.125,70750000,0.0666
ruby,kripke.exe,1,123000000,682625000,159839285.7,1585053571,10642857.14,2482142.857,178571.4286,107142.8571,0,4.973214286,319506255.1,54440756.58,938.7232143,19688.72321,8910714.286,0.3166
ruby,kripke.exe,32,581812500,2673875000,690562500,6423500000,6812500,1937500,0,0,0,1180.09375,1120510532,197920111.9,102540.7188,2107144.563,69875000,0.0833
ruby,kripke.exe,1,25696428.57,240142857.1,45321428.57,447250000,9446428.571,4821428.571,428571.4286,214285.7143,0,7.473214286,136585993.9,108950281.9,938.7142857,19688.70536,12339285.71,0.1666
ruby,kripke.exe,32,331062500,1180562500,319000000,2689875000,3750000,2562500,0,0,0,1159.8125,464657313,386377757.8,105844.6875,2107278.188,183875000,0.0833
ruby,kripke.exe,1,67660714.29,437553571.4,86803571.43,913250000,9803571.429,4750000,446428.5714,214285.7143,0,4.205357143,209008271.6,108750571.3,938.7142857,19688.71429,14625000,0.2666
ruby,kripke.exe,32,473375000,1842125000,462437500,4270562500,5500000,2937500,0,0,0,1202.96875,733275837.4,387774456.4,105845.6563,2107278.219,159312500,0.0833
ruby,kripke.exe,1,137767857.1,766714285.7,155982142.9,1690160714,12285714.29,4785714.286,500000,214285.7143,0,4.008928571,329783686.5,108836144.6,938.7232143,19688.73214,16017857.14,0.4
ruby,kripke.exe,32,735125000,3087125000,733250000,7211375000,9437500,2625000,0,0,0,1155.90625,1156440687,382695078.4,105842.7188,2107278.125,138500000,0.0833
ruby,kripke.exe,1,236053571.4,1227660714,252892857.1,2778142857,15892857.14,4857142.857,553571.4286,214285.7143,0,7.410714286,498857283.8,108928260.9,938.7321429,19688.72321,16946428.57,0.5666
ruby,kripke.exe,32,1116375000,4668000000,1093625000,11060562500,12500000,2500000,0,0,0,1140.03125,1693339345,380585954.4,105844.6875,2107278.188,127375000,0.0833
ruby,kripke.exe,1,362017857.1,1819982143,377321428.6,4176250000,18767857.14,4875000,589285.7143,232142.8571,0,3.75,716239725.3,108787776.6,938.7142857,19688.71429,18196428.57,0.8
ruby,kripke.exe,32,1549437500,6909125000,1565687500,16282562500,17187500,2875000,0,0,0,1198.71875,2510248012,435328354.7,105844.6875,2107278.188,131250000,0.1
ruby,kripke.exe,1,4875000,53464285.71,10500000,97446428.57,2232142.857,1214285.714,53571.42857,53571.42857,0,9.258928571,33030751.72,27294497.28,938.7142857,19688.70536,3089285.714,0.0666
ruby,kripke.exe,32,113812500,313937500,97250000,769375000,0,0,0,0,0,1118.78125,113937122.7,99713831.91,102539.75,2107144.531,13375000,0.0666
ruby,kripke.exe,1,10107142.86,82285714.29,18285714.29,168446428.6,2464285.714,1214285.714,53571.42857,53571.42857,0,4.321428571,47659273.02,27387815.35,938.7232143,19688.72321,3160714.286,0.0666
ruby,kripke.exe,32,124250000,410062500,122125000,997875000,1125000,0,0,0,0,1162.25,168809557,99976800.47,105844.6875,2107278.188,14375000,0.0833
ruby,kripke.exe,1,18946428.57,130500000,31250000,287321428.6,2803571.429,1214285.714,53571.42857,53571.42857,0,5.25,72082532.75,27332649.34,938.7232143,19688.72321,3375000,0.1
ruby,kripke.exe,32,152312500,570937500,166812500,1396812500,2000000,0,0,0,0,1179.78125,246661194.9,96251453.38,102540.7188,2107144.563,15312500,0.0666
ruby,kripke.exe,1,31267857.14,197928571.4,49410714.29,453500000,3267857.143,1232142.857,53571.42857,53571.42857,0,7.526785714,106226245.9,27266759.52,938.7232143,19688.72321,4053571.429,0.1166
ruby,kripke.exe,32,214750000,832187500,243750000,2066375000,1937500,0,0,0,0,1143.75,374183396,99747395.34,102571.7188,2107145.531,16750000,0.0833
ruby,kripke.exe,1,47089285.71,284625000,72732142.86,667178571.4,4178571.429,1232142.857,71428.57143,53571.42857,0,4.553571429,150112091.2,27430999.83,938.7232143,19688.72321,4464285.714,0.15
ruby,kripke.exe,32,276625000,1175062500,338687500,2912875000,3875000,0,0,0,0,1154.71875,528754315.2,98518717.34,102571.7188,2107145.531,18312500,0.0833
ruby,kripke.exe,1,2428571.429,15053571.43,3625000,32321428.57,589285.7143,392857.1429,17857.14286,17857.14286,0,5.1875,8386269.741,6687231.116,938.7142857,19688.71429,750000,0.0333
ruby,kripke.exe,32,48375000,98562500,38750000,296562500,0,0,0,0,0,873.53125,31807194.84,24605560.88,105844.7188,2107278.188,9500000,0.0666
ruby,kripke.exe,1,4125000,23910714.29,5785714.286,53696428.57,589285.7143,375000,17857.14286,17857.14286,0,5.151785714,12322379.7,6768721.955,938.7321429,19688.72321,821428.5714,0.0333
ruby,kripke.exe,32,55812500,131312500,47500000,379062500,0,0,0,0,0,797.96875,44587557.66,23764445.59,105876.6875,2107279.188,8812500,0.0833
ruby,kripke.exe,1,7071428.571,38821428.57,9392857.143,89732142.86,839285.7143,375000,17857.14286,17857.14286,0,4.258928571,18908716.97,6760526.205,938.7232143,19688.73214,857142.8571,0.05
ruby,kripke.exe,32,72000000,193937500,64312500,536750000,0,0,0,0,0,885,68141213.91,24406278.94,105844.6875,2107278.188,9187500,0.0833
ruby,kripke.exe,1,11125000,59607142.86,14428571.43,139964285.7,964285.7143,392857.1429,17857.14286,17857.14286,0,5.1875,28121004.04,6787502.83,938.7232143,19688.72321,910714.2857,0.05
ruby,kripke.exe,32,91812500,275500000,86000000,741187500,0,0,0,0,0,808.09375,101613999.8,24044192.09,102540.75,2107144.563,8125000,0.0833
ruby,kripke.exe,1,16446428.57,86464285.71,20910714.29,204892857.1,1339285.714,392857.1429,17857.14286,17857.14286,0,4.053571429,39958640.53,6736933.125,938.7232143,19688.72321,1035714.286,0.0666
ruby,kripke.exe,32,98625000,352812500,102812500,915312500,0,0,0,0,0,892.75,142509481.9,24051735.75,102538.8125,2107144.5,7750000,0.0666
ruby,kripke.exe,1,5089285.714,31928571.43,7482142.857,68482142.86,1178571.429,767857.1429,53571.42857,17857.14286,0,9.508928571,17142128.69,13552251.07,938.7232143,19688.72321,1642857.143,0.05
ruby,kripke.exe,32,67062500,173625000,62500000,494875000,0,1937500,0,0,0,894.34375,61868350.59,48128307.41,102540.7188,2107144.563,23062500,0.0833
ruby,kripke.exe,1,10321428.57,56589285.71,12678571.43,126696428.6,1232142.857,767857.1429,53571.42857,17857.14286,0,5.330357143,26188501.2,13529604.96,938.7142857,19688.70536,1803571.429,0.05
ruby,kripke.exe,32,86000000,257750000,81000000,694750000,0,1937500,0,0,0,914.0625,93660197.41,48060364.47,102540.7188,2107144.563,18500000,0.0666
ruby,kripke.exe,1,19107142.86,97767857.14,21321428.57,223875000,1535714.286,767857.1429,53571.42857,17857.14286,0,7.205357143,41304454.08,13520913.05,938.7232143,19688.73214,1946428.571,0.0833
ruby,kripke.exe,32,122687500,417812500,117187500,1079750000,0,2000000,0,0,0,813.0625,142252723.3,45712938.81,105844.6875,2107278.188,18000000,0.0833
ruby,kripke.exe,1,31375000,155357142.9,33446428.57,359821428.6,1892857.143,785714.2857,53571.42857,35714.28571,0,3.205357143,62377783.1,13583246.87,938.7321429,19688.72321,2071428.571,0.1
ruby,kripke.exe,32,174187500,634062500,166437500,1602312500,500000,2000000,0,0,0,889.4375,214488118.2,45785452.81,105876.6875,2107279.188,15687500,0.0833
ruby,kripke.exe,1,47214285.71,229535714.3,49000000,534964285.7,2392857.143,785714.2857,71428.57143,35714.28571,0,2.821428571,89613793.73,13499910.77,938.7232143,19688.72321,2267857.143,0.1166
ruby,kripke.exe,32,223562500,873812500,217812500,2168062500,2000000,2000000,0,0,0,938.875,317113864.9,50449963.28,105876.6875,2107279.188,14812500,0.0833
ruby,kripke.exe,1,1142857.143,7250000,1785714.286,15553571.43,267857.1429,196428.5714,0,0,0,3.3125,4156509.33,3439779.473,938.7232143,19688.73214,303571.4286,0.0166
ruby,kripke.exe,32,39437500,65375000,27500000,208562500,0,0,0,0,0,815.90625,15769093.13,13268822.66,105844.7188,2107278.188,2000000,0.0666
ruby,kripke.exe,1,1857142.857,10928571.43,2767857.143,24660714.29,303571.4286,196428.5714,0,0,0,6.285714286,5970380.955,3387247.509,938.7232143,19688.72321,339285.7143,0.0333
ruby,kripke.exe,32,42375000,79312500,31437500,243187500,0,0,0,0,0,832.90625,22457071.13,12583083.25,105844.6875,2107278.188,1937500,0.0833
ruby,kripke.exe,1,3035714.286,17053571.43,4392857.143,39732142.86,339285.7143,196428.5714,0,0,0,10.73214286,9063499.554,3379211.554,938.7232143,19688.72321,392857.1429,0.0333
ruby,kripke.exe,32,48250000,103500000,38437500,305875000,0,0,0,0,0,858.09375,33952615.03,12850343.53,105844.6875,2107278.188,2000000,0.0666
ruby,kripke.exe,1,4535714.286,25428571.43,6660714.286,60375000,410714.2857,196428.5714,0,0,0,4.410714286,13322680.99,3399026.473,938.7321429,19688.72321,410714.2857,0.05
ruby,kripke.exe,32,53875000,134750000,47375000,383125000,0,0,0,0,0,845.125,49328033.59,12682912.59,105844.7188,2107278.188,2000000,0.0666
ruby,kripke.exe,1,6446428.571,36178571.43,9571428.571,86839285.71,517857.1429,196428.5714,0,0,0,5,18789316.19,3351615.161,938.7232143,19688.72321,464285.7143,0.05
ruby,kripke.exe,32,63062500,176875000,59250000,489750000,0,0,0,0,0,837.21875,66890978.63,11907734.78,105876.6875,2107279.188,2000000,0.1
ruby,kripke.exe,1,1517857.143,14125000,2767857.143,26250000,589285.7143,285714.2857,17857.14286,0,0,8.410714286,8411668.42,6679616.125,938.7142857,19688.71429,803571.4286,0.0166
ruby,kripke.exe,32,48375000,99937500,34437500,271687500,0,0,0,0,0,942.8125,30000831.91,24555735.28,102571.7188,2107145.531,7562500,0.0833
ruby,kripke.exe,1,3232142.857,23017857.14,4928571.429,47696428.57,589285.7143,285714.2857,17857.14286,0,0,2.607142857,12350738.14,6686729.857,938.7232143,19688.72321,857142.8571,0.0333
ruby,kripke.exe,32,56187500,131437500,42937500,350500000,0,0,0,0,0,923.375,45354874.81,24671281.5,105844.6875,2107278.188,7375000,0.0666
ruby,kripke.exe,1,6178571.429,37928571.43,8535714.286,83732142.86,839285.7143,285714.2857,17857.14286,0,0,5.651785714,18944179.94,6716844.116,938.7232143,19688.72321,875000,0.05
ruby,kripke.exe,32,64687500,182750000,55250000,473437500,0,0,0,0,0,930.25,67685377.63,24278822.47,105844.6875,2107278.188,7562500,0.0833
ruby,kripke.exe,1,10250000,58714285.71,13571428.57,133982142.9,928571.4286,285714.2857,17857.14286,0,0,3.089285714,28106602.13,6753323.643,938.7232143,19688.72321,1000000,0.05
ruby,kripke.exe,32,82250000,264812500,76500000,675000000,0,0,0,0,0,849.375,101489471.2,24591389.97,105844.6875,2107278.188,7687500,0.0833
ruby,kripke.exe,1,15535714.29,85535714.29,20053571.43,198839285.7,1232142.857,303571.4286,17857.14286,0,0,2.607142857,39986943.86,6746409.161,938.7232143,19688.73214,1053571.429,0.0666
ruby,kripke.exe,32,99375000,361062500,100125000,905437500,0,0,0,0,0,866.96875,138014784.5,23545443.44,105876.6875,2107279.188,7500000,0.0666
ruby,kripke.exe,1,3410714.286,30285714.29,5803571.429,56821428.57,1160714.286,589285.7143,53571.42857,17857.14286,0,5.321428571,17121712.26,13535158.9,938.7321429,19688.72321,1482142.857,0.0333
ruby,kripke.exe,32,67125000,173062500,52875000,434312500,0,0,0,0,0,907.5625,61297715.13,49223591.41,105844.6875,2107278.188,19750000,0.0666
ruby,kripke.exe,1,8678571.429,54964285.71,10982142.86,115125000,1214285.714,589285.7143,53571.42857,17857.14286,0,4.098214286,26166601.29,13520770.81,938.7142857,19688.71429,1750000,0.05
ruby,kripke.exe,32,89000000,265562500,74062500,658312500,0,0,0,0,0,870.78125,93699917.81,48090560.19,105876.6875,2107279.188,17000000,0.0833
ruby,kripke.exe,1,17428571.43,96107142.86,19625000,212196428.6,1500000,589285.7143,53571.42857,17857.14286,0,4.571428571,41266956.95,13432004.54,938.7232143,19688.72321,2196428.571,0.0666
ruby,kripke.exe,32,117875000,403000000,104000000,984125000,0,0,0,0,0,884.5,141506143.7,46227764.63,105876.6875,2107279.188,14687500,0.0666
ruby,kripke.exe,1,29678571.43,153678571.4,31732142.86,348089285.7,1946428.571,589285.7143,53571.42857,17857.14286,0,9.857142857,62408815.63,13623500.38,938.7232143,19688.73214,1964285.714,0.0833
ruby,kripke.exe,32,158000000,601875000,146312500,1452687500,500000,0,0,0,0,937.9375,220894982,47754800.13,102540.75,2107144.563,14625000,0.0666
ruby,kripke.exe,1,45500000,227803571.4,47303571.43,523035714.3,2410714.286,607142.8571,71428.57143,17857.14286,0,10.46428571,89543100.43,13497395.31,938.7321429,19688.72321,2089285.714,0.1166
ruby,kripke.exe,32,221500000,890875000,210250000,2142312500,1937500,0,0,0,0,868.375,316416342.3,52759993.19,105844.6875,2107278.188,13875000,0.0833
ruby,kripke.exe,1,750000,6857142.857,1357142.857,12714285.71,267857.1429,142857.1429,0,0,0,4.232142857,4176373.777,3414875.741,938.7142857,19688.69643,339285.7143,0.0166
ruby,kripke.exe,32,42187500,68125000,26500000,203812500,0,0,0,0,0,906.78125,15335400,12777691.53,105809.75,2107277.094,1812500,0.0666
ruby,kripke.exe,1,1482142.857,10571428.57,2339285.714,21892857.14,303571.4286,142857.1429,0,0,0,4.464285714,6021597.357,3384767.205,938.7142857,19688.70536,357142.8571,0.0333
ruby,kripke.exe,32,42250000,79062500,28875000,228125000,0,0,0,0,0,906.21875,23231245.13,12277326.34,102537.875,2107144.469,1937500,0.0833
ruby,kripke.exe,1,2482142.857,16464285.71,3946428.571,36392857.14,339285.7143,142857.1429,0,0,0,4.357142857,9076391.286,3417451.732,938.7142857,19688.70536,410714.2857,0.0333
ruby,kripke.exe,32,564187500,648937500,302437500,2257375000,0,0,0,0,0,932.8125,34031144.5,12917259.94,102540.75,2107144.563,1937500,0.0833
ruby,kripke.exe,1,4053571.429,24928571.43,6232142.857,57250000,392857.1429,142857.1429,0,0,0,10.95535714,13310294.22,3454606.857,938.7142857,19688.69643,446428.5714,0.0333
ruby,kripke.exe,32,74500000,153875000,54875000,440937500,0,0,0,0,0,907.84375,49115910.47,12559517.88,105844.7188,2107278.188,2000000,0.0666
ruby,kripke.exe,1,6071428.571,35821428.57,9142857.143,84107142.86,517857.1429,142857.1429,0,0,0,4.5,18826674.45,3445928.063,938.7142857,19688.70536,482142.8571,0.0333
ruby,kripke.exe,32,65937500,179500000,58375000,484875000,0,0,0,0,0,942.59375,66497069.69,11957272.69,105844.7188,2107278.188,2000000,0.0666
ruby,laghos,1,8200000000,19396000000,6214000000,59934000000,148000000,116000000,0,0,0,3259321,11408071539,5963227690,105104,2240753,260000000,0.15
ruby,laghos,56,22812642857,35977892857,12364785714,96942392857,69964285.71,25571428.57,9071428.571,6464285.714,0,23731.78571,209875204.1,6475068041,108899.7679,2109464.821,1367178571,0.4833
ruby,laghos,1,8196000000,19392000000,6210000000,59936000000,150000000,116000000,0,0,0,3260591,11411835794,5947028764,105104,2240753,256000000,0.1333
ruby,laghos,56,23329571429,36779035714,12612321429,99063000000,69428571.43,25392857.14,9000000,6428571.429,0,24916.92857,209852623.7,6621737854,108901.75,2109464.857,1353678571,0.5
ruby,laghos,1,9344000000,22108000000,7084000000,68308000000,170000000,132000000,0,0,0,3713080,13007135350,6786328251,105104,2245574,292000000,0.15
ruby,laghos,56,26450428571,41672107143,14322107143,1.12359E+11,79678571.43,29321428.57,10464285.71,7678571.429,0,25953.125,239195776.9,7354674481,108901.75,2109550.946,1557392857,0.5333
ruby,laghos,1,9334000000,22106000000,7082000000,68304000000,170000000,132000000,0,0,0,3713147,13007105914,6782195441,105104,2245574,290000000,0.15
ruby,laghos,56,26200392857,41308250000,14187142857,1.11302E+11,79535714.29,29071428.57,10464285.71,7642857.143,0,23955.64286,239210358.7,7365586318,108901.75,2109550.946,1544714286,0.5
ruby,laghos,1,10430000000,24678000000,7906000000,76240000000,190000000,148000000,0,0,0,4146026,14517560928,7571605811,105104,2250086,328000000,0.1666
ruby,laghos,56,29450571429,46408357143,15946250000,1.25108E+11,88892857.14,32892857.14,12035714.29,8428571.429,0,23745.94643,267027192.6,8171914509,108957.75,2109632.536,1742500000,0.5833
ruby,laghos,1,10428000000,24672000000,7906000000,76248000000,190000000,148000000,0,0,0,4146039,14517576716,7574279006,105104,2250086,324000000,0.1666
ruby,laghos,56,29468464286,46450000000,15946535714,1.25159E+11,88821428.57,32535714.29,12035714.29,8500000,0,24775.21429,267008905.6,8095689005,108901.75,2109631.536,1753035714,0.5666
ruby,laghos,1,12196000000,28858000000,9246000000,89178000000,224000000,172000000,0,0,0,4848539,16978740610,8851567165,105104,2257423,386000000,0.1833
ruby,laghos,56,34194357143,53917214286,18521607143,1.45286E+11,104571428.6,38785714.29,14178571.43,10000000,0,23659.69643,312246532.4,10032247935,108901.75,2109762.571,1997107143,0.6166
ruby,laghos,1,12200000000,28860000000,9246000000,89172000000,224000000,172000000,0,0,0,4848952,16976266120,8859637510,105104,2257423,386000000,0.2
ruby,laghos,56,34005928571,53618571429,18439000000,1.44536E+11,104642857.1,38678571.43,14107142.86,10107142.86,0,25249.07143,312224332.9,9609897694,108845.75,2109761.571,2041857143,0.65
ruby,laghos,1,13410000000,31734000000,10168000000,98050000000,244000000,190000000,0,0,0,5328932,18665444081,9738774415,105104,2262546,418000000,0.2166
ruby,laghos,56,37203750000,58672107143,20165607143,1.58094E+11,115357142.9,42392857.14,15535714.29,11285714.29,0,25920.51786,343334180.2,10466525804,108957.75,2109855.036,2197750000,0.6666
ruby,laghos,1,13408000000,31734000000,10168000000,98044000000,246000000,190000000,0,0,0,5329061,18670365360,9735260383,105104,2262546,422000000,0.2166
ruby,laghos,56,37436678571,59003071429,20283071429,1.5904E+11,115500000,42750000,15535714.29,11285714.29,0,26261.91071,343367348.1,10396733215,108901.75,2109854.036,2242321429,0.7
ruby,laghos,1,14324000000,33896000000,10860000000,1.04742E+11,262000000,204000000,0,0,0,5694009,19941754149,10463359718,105104,2266269,442000000,0.2166
ruby,laghos,56,39909000000,62919607143,21622714286,1.69555E+11,123642857.1,46071428.57,16642857.14,12035714.29,0,23804.69643,366750122.9,11298050000,108902.7321,2109920.536,2360250000,0.6833
