machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
ruby,minigan,0.05,281660714.3,424482142.9,54410714.29,1069839286,17857.14286,35714.28571,0,0,29848.16071,62271244.15,7653104.732,938.7232143,19688.72321,52875000,1.115688598,,,,1.884311402
ruby,minigan,0.15,1580666667,3891185185,1432962963,11178555556,51444444.44,40222222.22,5296296.296,3037037.037,1576622.241,3006359147,344501148.5,52605.16667,1053633.537,448074074.1,3.726532056,,,,5.273467944
ruby,miniqmc,0.0333,237928571.4,331839285.7,34964285.71,832589285.7,17857.14286,0,0,0,5236.223214,13234721.94,1611424.732,938.7142857,19688.69643,15678571.43,0.597515786,,,,1.400484214
ruby,miniqmc,0.0833,211851851.9,602481481.5,210555555.6,1670222222,6444444.444,5740740.741,0,0,269013.1111,504763567,63207665.15,50672.38889,1053566.278,59259259.26,0.586859759,,,,4.411140241
ruby,miniqmc,0.05,325267857.1,454910714.3,47821428.57,1141589286,0,0,0,0,8110.285714,19783661.72,2252141.009,938.7232143,19688.72321,15250000,0.650035527,,,,2.349964473
ruby,miniqmc,0.0833,305629629.6,917888888.9,328111111.1,2548888889,9777777.778,9518518.519,0,111111.1111,424028.0926,802053710.7,99194891.24,48713.61111,1053498.056,102370370.4,0.908086444,,,,4.089913556
ruby,miniqmc,0.05,346642857.1,489357142.9,52857142.86,1228285714,17857.14286,35714.28571,0,0,12009.77679,28532813.96,3208518.741,938.7232143,19688.71429,18250000,0.765554884,,,,2.234445116
ruby,miniqmc,0.0833,659925925.9,1604888889,583037037,4574222222,18444444.44,15444444.44,148148.1481,629629.6296,627278.1852,1186760853,159306341.5,48714.05556,1053498.074,149074074.1,1.508332056,,,,3.489667944
ruby,miniqmc,0.0333,238339285.7,347785714.3,41446428.57,874000000,17857.14286,17857.14286,0,0,17242.91964,49958217.19,4639023,938.7232143,19688.71429,33607142.86,0.761626429,,,,1.236373571
ruby,miniqmc,0.1,896888888.9,2238814815,814148148.1,6364148148,29851851.85,20518518.52,1333333.333,888888.8889,890553.2778,1684336774,224761241.9,50672.38889,1053566.278,228296296.3,2.115449481,,,,3.884550519
ruby,miniqmc,0.05,427250000,614285714.3,69589285.71,1542303571,0,35714.28571,0,17857.14286,23130.48214,53668292.87,6225646.955,938.7232143,19688.71429,56500000,0.903941,,,,2.096059
ruby,miniqmc,0.1166,1210407407,3039074074,1098222222,8613259259,33925925.93,27814814.81,2333333.333,2000000,1218994.407,2309612668,306086144.4,48726.12963,1053498.519,318037037,2.868077019,,,,4.127922981
ruby,miniqmc,0.0333,377214285.7,555535714.3,67357142.86,1397339286,1035714.286,17857.14286,0,17857.14286,30774.78571,66500267.07,8083655.402,938.7232143,19688.71429,43357142.86,1.495469098,,,,0.502530902
ruby,miniqmc,0.1333,1587000000,4012851852,1453185185,11378518519,57259259.26,36851851.85,4777777.778,3259259.259,1631197.667,3097113950,417037646.3,52618.66667,1053634.037,448851851.9,3.881587278,,,,4.116412722
ruby,miniqmc,0.0833,508035714.3,746178571.4,89357142.86,1876107143,1625000,35714.28571,0,17857.14286,39585.33036,83965956.03,10209124.47,938.7232143,19688.71429,69857142.86,1.576977598,,,,3.421022402
ruby,miniqmc,0.1833,2086555556,5238444444,1921259259,14918296296,68666666.67,53629629.63,7222222.222,4333333.333,2101243.574,4000800789,522287404.4,52618.68519,1053634.037,612851851.9,4.980412907,,,,6.017587093
ruby,minitri,0.0333,260589285.7,365535714.3,39142857.14,915642857.1,35714.28571,17857.14286,0,0,6343.660714,21573507.92,2039634.188,938.7232143,19688.72321,13767857.14,0.912385652,,,,1.085614348
ruby,minitri,0.0833,263740740.7,754518518.5,265296296.3,2088259259,7888888.889,6962962.963,0,0,334513.1852,630826817.6,83051460.85,52604.18519,1053633.5,77370370.37,0.729043796,,,,4.268956204
ruby,minitri,0.0333,409982142.9,573196428.6,60267857.14,1437178571,17857.14286,17857.14286,0,0,10035.45536,30781419.15,2865114.161,938.7232143,19688.71429,11892857.14,1.261271509,,,,0.736728491
ruby,minitri,0.1,373888888.9,1142740741,402111111.1,3149407407,12444444.44,12222222.22,0,629629.6296,528292.6481,999743338.7,131106971,52605.64815,1053633.556,130518518.5,1.137273907,,,,4.862726093
ruby,minitri,0.0333,429946428.6,607428571.4,65428571.43,1523553571,17857.14286,17857.14286,0,17857.14286,15015.49107,36614351.21,4006782.884,938.7232143,19688.71429,17750000,1.317059554,,,,0.680940446
ruby,minitri,0.1,813074074.1,2008666667,722296296.3,5678518519,23185185.19,19370370.37,444444.4444,592592.5926,787342.6296,1489781903,219816551.8,48726.12963,1053498.519,189703703.7,1.871209907,,,,4.128790093
ruby,minitri,0.05,370892857.1,535464285.7,61785714.29,1344553571,35714.28571,35714.28571,0,0,20986.40179,48036312.52,5678030.929,938.7232143,19688.71429,49660714.29,0.999977402,,,,2.000022598
ruby,minitri,0.1,1085555556,2777703704,990703703.7,7808407407,37851851.85,25925925.93,1962962.963,1407407.407,1117860.704,2117859121,309571070.1,52618.66667,1053634.037,287592592.6,2.654479019,,,,3.345520981
ruby,minitri,0.05,523696428.6,753625000,85517857.14,1892910714,142857.1429,35714.28571,0,17857.14286,28637.72321,60419099.47,7606029.009,938.7232143,19688.71429,42607142.86,1.471250384,,,,1.528749616
ruby,minitri,0.15,1455962963,3771777778,1347000000,10592444444,43592592.59,35481481.48,3296296.296,2925925.926,1530880.889,2903578998,419322632.3,52605.16667,1053633.537,397740740.7,3.593544111,,,,5.406455889
ruby,minitri,0.05,526910714.3,770446428.6,91017857.14,1937678571,1571428.571,17857.14286,0,0,38047.34821,81918496.27,10038218.7,938.7232143,19688.71429,71625000,1.597377991,,,,1.402622009
ruby,minitri,0.15,1984296296,5063407407,1831370370,14304185185,71037037.04,45851851.85,6148148.148,4222222.222,2035600.315,3865951059,573118054.1,50659.38889,1053565.796,537888888.9,4.840225315,,,,4.159774685
ruby,minitri,0.05,561035714.3,833303571.4,102428571.4,2096160714,1464285.714,53571.42857,0,17857.14286,49277.1875,108409444.5,12854003.96,938.7142857,19688.6875,90357142.86,1.827765545,,,,1.172234455
ruby,minitri,0.1666,2572703704,6552888889,2350407407,18463444444,86259259.26,67333333.33,9222222.222,5851851.852,2640512.481,5031629298,715636914.9,52590.68519,1053633,770629629.6,6.243049296,,,,3.752950704
ruby,comd,0.0166,61767857.14,85946428.57,8892857.143,215857142.9,0,0,0,0,2299.455357,4630452.741,410818.1429,938.7232143,19688.72321,2017857.143,0.160493107,,,,0.835506893
ruby,comd,0.0666,55259259.26,154111111.1,54777777.78,434111111.1,962962.963,851851.8519,0,0,71372.55556,130142922.7,15205231.54,50659.38889,1053565.796,14444444.44,0.155157519,,,,3.840842481
ruby,comd,0.0333,84267857.14,117625000,12535714.29,294946428.6,0,0,0,0,4186.267857,7271533.036,592507.0804,938.7321429,19688.71429,2821428.571,0.167018643,,,,1.830981357
ruby,comd,0.0833,78703703.7,233592592.6,84629629.63,654444444.4,1629629.63,1777777.778,0,0,109387.8333,203673106.3,23826702.59,52605.16667,1053633.537,26185185.19,0.236688204,,,,4.761311796
ruby,comd,0.0333,81053571.43,114446428.6,12482142.86,287642857.1,0,0,0,0,4355.258929,7789552.732,824643.3393,938.7232143,19688.72321,5035714.286,0.210278893,,,,1.787721107
ruby,comd,0.1,166185185.2,400814814.8,146740740.7,1153370370,4148148.148,3074074.074,0,0,162396.7593,305386332.4,34630641.56,52605.16667,1053633.537,39037037.04,0.381725148,,,,5.618274852
ruby,comd,0.0333,95553571.43,136107142.9,14857142.86,341464285.7,0,0,0,0,5136.892857,9579489.821,1188501.161,938.7142857,19688.69643,4839285.714,0.250358634,,,,1.747641366
ruby,comd,0.0666,225703703.7,558444444.4,204518518.5,1601296296,7111111.111,4703703.704,0,0,227940.2963,431156810.2,50695983.96,52605.16667,1053633.537,57851851.85,0.553167593,,,,3.442832407
ruby,comd,0.0166,89607142.86,129785714.3,15000000,326839285.7,0,0,0,0,7880.053571,14428023.85,1596697.696,938.7232143,19688.72321,12392857.14,0.274995464,,,,0.721004536
ruby,comd,0.0833,303444444.4,755962963,278407407.4,2170259259,7888888.889,6370370.37,0,0,312953.4074,589572801.5,68681822.28,50659.38889,1053565.796,81111111.11,0.742966944,,,,4.255033056
ruby,comd,0.0333,135303571.4,194857142.9,21714285.71,489642857.1,0,17857.14286,0,0,8476.098214,16164062.42,2054921.17,938.7142857,19688.69643,11857142.86,0.273572732,,,,1.724427268
ruby,comd,0.0666,413111111.1,1016592593,375555555.6,2923666667,13592592.59,8629629.63,222222.2222,74074.07407,412104.1296,785006475.8,91751623.41,50658.44444,1053565.759,114814814.8,0.994904907,,,,3.001095093
ruby,comd,0.0333,157285714.3,228160714.3,26053571.43,573375000,0,17857.14286,0,0,11420.4375,21368287.56,2605353.179,938.7232143,19688.71429,20375000,0.282290777,,,,1.715709223
ruby,comd,0.1,543074074.1,1328111111,495962963,3836000000,16777777.78,13000000,1222222.222,370370.3704,529646.9259,1010420559,115113950.1,48713.61111,1053498.056,146444444.4,1.308822241,,,,4.691177759
ruby,deepcam,0.2333,3753125000,5722982143,743607142.9,14413857143,23714285.71,14000000,1732142.857,178571.4286,447842.9911,923562974.6,112409884.5,938.7232143,19688.72321,675821428.6,11.31676436,,,,2.681235643
ruby,deepcam,1.3333,26560222222,64855407407,23312888889,1.83E+11,920111111.1,619814814.8,117814814.8,67222222.22,24390362.26,46423496121,8377999334,52605.64815,1053633.556,7695555556,72.93914163,,,,7.05885837
ruby,deepcam,0.2333,3895142857,5948785714,776750000,14988196429,24714285.71,14232142.86,1803571.429,196428.5714,475332.0268,985671100.3,116074916.5,938.7232143,19688.71429,785000000,11.67315203,,,,2.324847973
ruby,deepcam,1.4,27875814815,68563481481,24705259259,1.93E+11,961962963,656222222.2,118925925.9,71666666.67,25882447.19,49246459599,8777393741,50659.40741,1053565.796,8406370370,77.22357048,,,,6.776429519
ruby,deepcam,0.25,3953250000,6068625000,799982142.9,15291107143,26375000,16071428.57,1821428.571,214285.7143,503566.2679,1036285270,124630133.8,938.7232143,19688.72321,772767857.1,12.43893191,,,,2.561068089
ruby,deepcam,1.4833,29397703704,72401185185,26206814815,2.04E+11,1033185185,693814814.8,130555555.6,74259259.26,27435315.35,52186947109,9363909085,52605.16667,1053633.537,8970111111,82.61765057,,,,6.380349426
ruby,deepcam,0.2333,4070446429,6264964286,831839285.7,15793321429,28107142.86,16214285.71,1892857.143,339285.7143,533252.7679,1077474857,130090709.3,938.7321429,19688.71429,813017857.1,13.30941722,,,,0.688582777
ruby,deepcam,1.5666,31144185185,76613555556,27822962963,2.16E+11,1089370370,736777777.8,140222222.2,80555555.56,29046672.22,55241326024,9898084435,50646.38889,1053565.315,9554037037,87.84231293,,,,6.153687074
ruby,deepcam,0.2833,4887321429,7422017857,953267857.1,18692982143,37089285.71,18053571.43,1946428.571,303571.4286,563871.6161,1126975207,137064967.6,938.7232143,19688.71429,875964285.7,13.87397906,,,,3.124020937
ruby,deepcam,1.65,30900518519,78395148148,28183888889,2.20E+11,1550222222,776592592.6,145814814.8,84296296.3,30721870.06,58431366662,10648428838,50658.90741,1053565.778,10208703704,93.11408613,,,,5.88591387
ruby,deepcam,0.2833,4914517857,7502267857,975035714.3,18899017857,32553571.43,18071428.57,1892857.143,785714.2857,595454.3393,1184822412,149555324,938.7232143,19688.71429,1030482143,14.75005614,,,,2.247943857
ruby,deepcam,1.7666,35375074074,86306666667,31607148148,2.45E+11,1231185185,816740740.7,149074074.1,88481481.48,32254801.48,61332182865,11318773754,50659.38889,1053565.796,11036185185,100.2747772,,,,5.721222778
ruby,deepcam,0.2833,4767964286,7341982143,975000000,18508035714,34142857.14,19660714.29,1982142.857,732142.8571,628542.2589,1251816772,152597602.1,938.7232143,19688.71429,1063571429,14.29288715,,,,2.705112848
ruby,deepcam,1.8833,36287851852,89537444444,33005851852,2.54E+11,1322777778,873185185.2,163888888.9,93111111.11,34262917.11,65150691607,11883822291,50658.90741,1053565.778,11953074074,105.0557494,,,,7.942250574
ruby,deepcam,0.3166,5369589286,8209750000,1072732143,20681464286,34553571.43,20321428.57,1946428.571,2017857.143,662868.0536,1314172347,160487397.9,938.7232143,19688.72321,1121982143,15.55014221,,,,3.445857786
ruby,deepcam,1.9833,36392592593,92343629630,33789518519,2.60E+11,1352888889,913407407.4,172148148.1,99592592.59,36131093.72,68704443252,12735604475,50672.38889,1053566.278,12553629630,111.3962348,,,,7.601765204
ruby,deepcam,0.3166,5212178571,8041303571,1072071429,20272232143,36196428.57,21892857.14,2017857.143,1928571.429,698342.8036,1389291579,173340694.4,938.7232143,19688.72321,1167535714,15.61298032,,,,3.383019679
ruby,deepcam,2.1,37801444444,96327185185,35183481481,2.71E+11,1454666667,958666666.7,178703703.7,103074074.1,38066403.72,72377962194,13414235299,50672.38889,1053566.278,13486851852,117.7535907,,,,8.246409333
ruby,deepcam,0.35,5893732143,9022839286,1179892857,22730660714,38892857.14,22410714.29,2178571.429,2160714.286,734919.5982,1464167056,181539986.6,938.7232143,19688.72321,1112642857,17.85933847,,,,3.140661527
ruby,deepcam,2.2333,43172296296,1.06E+11,39265185185,3.00E+11,1492444444,1012629630,187444444.4,109481481.5,40068912,76185817567,14135394312,52605.16667,1053633.537,14470222222,124.4955018,,,,9.502498185
ruby,deepcam,0.3666,5976750000,9183607143,1212839286,23142767857,41428571.43,24446428.57,2821428.571,2250000,773014.8929,1535392648,186043448.8,938.7232143,19688.71429,1387910714,17.21241464,,,,4.783585357
ruby,deepcam,2.3666,43495777778,1.09E+11,40496037037,3.09E+11,1594740741,1072666667,198444444.4,114074074.1,41874333.43,79600343518,14419809561,50659.38889,1053565.796,15054481481,132.173732,,,,9.822267981
ruby,deepcam,0.1333,2028035714,3075910714,395785714.3,7747053571,12696428.57,6071428.571,17857.14286,89285.71429,229752.4554,489572121,56642899.6,938.7232143,19688.71429,333410714.3,6.089985821,,,,1.908014179
ruby,deepcam,0.6166,12858814815,32408592593,11487629630,90693481481,510037037,316814814.8,57185185.19,34407407.41,12490143.78,23895251840,4191031004,52605.16667,1053633.537,4225407407,31.9829145,,,,5.0130855
ruby,sw4lite,0.05,338750000,873982142.9,129053571.4,1991053571,20964285.71,2125000,0,0,0.4375,85097093.98,14434351.7,954.8392857,19700.49107,79553571.43,1.583915152,,,,1.416084848
ruby,sw4lite,0.15,1071321429,2154392857,790178571.4,6124285714,20571428.57,6000000,0,2000000,378.2142857,410329369.9,34499366.79,110684.7321,2108922.464,118214285.7,1.168885286,,,,7.831114714
ruby,sw4lite,0.0666,367571428.6,1221375000,196839285.7,2717107143,43410714.29,6232142.857,178571.4286,17857.14286,0.482142857,154933234.9,25901012.88,953.7321429,19700.52679,130142857.1,2.872304571,,,,1.123695429
ruby,sw4lite,0.1666,2050178571,3982678571,1494607143,11463857143,37821428.57,11857142.86,2000000,6000000,269.3571429,725014997.1,68674768.71,110672.7321,2108924.536,293821428.6,2.142470179,,,,7.853529821
ruby,sw4lite,0.0666,420446428.6,996535714.3,145250000,2300910714,20732142.86,2125000,0,0,4.339285714,114853548.5,37772241.53,955.9285714,19701.17857,77821428.57,2.706344991,,,,1.289655009
ruby,sw4lite,0.15,1064071429,2178964286,802571428.6,6185750000,20500000,6000000,0,1964285.714,339.4642857,496844435.2,103236040.4,110806.7321,2108923.857,120750000,1.211327375,,,,7.788672625
ruby,sw4lite,0.0833,334982142.9,714446428.6,97964285.71,1652285714,23571428.57,2107142.857,4553571.429,232142.8571,0.4375,55457018.86,40558928.28,955.9464286,19701.1875,171107142.9,3.149168375,,,,1.848831625
ruby,sw4lite,0.15,1022321429,1896071429,735714285.7,5505321429,24428571.43,7035714.286,1428571.429,3964285.714,341.6785714,424859338,113856926.8,110920.7321,2108925.875,173357142.9,1.137666875,,,,7.862333125
ruby,sw4lite,2.6,34911500000,72409732143,9245571429,1.66E+11,2619000000,334892857.1,466178571.4,126446428.6,3.803571429,2486610345,1651579983,971.4553571,19699.36607,19859892857,146.9434216,,,,9.056578402
ruby,sw4lite,1.3666,66645107143,1.34E+11,48003250000,3.75E+11,2821142857,614321428.6,117035714.3,230392857.1,473.5535714,20092394111,3725568941,112601.7321,2108921.214,9821821429,68.26632055,,,,13.72967945
ruby,sw4lite,33.0333,2.74E+11,7.59E+11,1.08E+11,1.67E+12,43201000000,5255803571,10514571429,2118053571,3.830357143,44307517133,25359467933,971.4107143,19701.03571,3.28E+11,1960.620523,,,,21.37747672
ruby,sw4lite,17.2333,8.27E+11,1.72E+12,5.93E+11,4.76E+12,47462535714,7453214286,1963571429,2897821429,427.6964286,1.44E+11,52398929597,112597.7321,2108924.571,1.10E+11,951.2882605,,,,82.70973954
ruby,sw4lite,2.8833,41140142857,81098125000,10153464286,1.88E+11,2635553571,332071428.6,489642857.1,126875000,351.9285714,2628856460,1683863500,7089.991071,20454.67857,19417178571,159.2494141,,,,13.74858592
ruby,sw4lite,1.6,89914964286,1.60E+11,60144107143,4.65E+11,2881607143,614571428.6,172035714.3,230928571.4,2724.660714,20352516019,3810945955,797933.7321,2110432.839,9105321429,84.07389191,,,,11.92610809
ruby,sw4lite,32.1833,2.43E+11,7.17E+11,1.04E+11,1.56E+12,43236892857,5242375000,10534035714,2116946429,1463.321429,44557937107,25423542405,7092.651786,23001.86607,3.32E+11,1964.406274,,,,-33.40827411
ruby,sw4lite,17.2833,8.14E+11,1.71E+12,5.87E+11,4.72E+12,47538321429,7465535714,2042428571,2895892857,4272.053571,1.44E+11,52604254881,798231.7321,2115527.196,1.11E+11,946.316001,,,,90.68199904
ruby,sw4lite,0.0166,196428.5714,232142.8571,17857.14286,625000,0,0,0,0,4.285714286,766.1428571,576.1696429,943.8571429,19695.21429,0,0.001307161,,,,0.994692839
ruby,sw4lite,0.0833,758821428.6,1331964286,157589285.7,3159982143,30303571.43,3392857.143,4125000,71428.57143,4.339285714,45465354.2,29213789.95,943.8660714,19700.78571,243535714.3,3.43789625,,,,1.56010375
ruby,sw4lite,0.1666,874392857.1,1606857143,609035714.3,4671750000,40857142.86,7750000,928571.4286,1964285.714,316.7678571,165884603.5,70209409.3,109511.7321,2108924.071,133107142.9,0.976880018,,,,9.019119982
ruby,sw4lite,0.65,7549339286,23154517857,3624107143,51649071429,753357142.9,112839285.7,28071428.57,24839285.71,5.830357143,2695861258,433337854,943.7767857,19701.05357,2028964286,37.71600671,,,,1.283993286
ruby,sw4lite,0.5833,25030500000,55290714286,19159571429,1.53E+11,985678571.4,190857142.9,23535714.29,63607142.86,269.7857143,9265274716,928843122.7,109501.7321,2108924.554,2177321429,24.96387063,,,,10.03412937
ruby,sw4lite,0.7333,4670803571,16366107143,2646125000,35322107143,1249392857,193071428.6,221750000,53982142.86,3.892857143,907212895.3,672476051.9,952.9732143,19700.14286,6262982143,39.51097761,,,,4.487022393
ruby,sw4lite,0.85,40253500000,74221964286,28701392857,2.15E+11,1079178571,330250000,72500000,138964285.7,680.1785714,13563365716,1835784280,110587.7321,2108923.768,6971214286,39.1595155,,,,11.8404845
ruby,sw4lite,0.6833,10628946429,24929928571,4030839286,56881035714,904339285.7,432375000,30285714.29,13785714.29,4.241071429,1373435423,295478942.6,952.0357143,19701.55357,1546482143,36.3337224,,,,4.664277598
ruby,sw4lite,0.5833,26240571429,53643142857,20526678571,1.51E+11,798071428.6,366071428.6,22928571.43,47964285.71,703.8392857,11330986091,773386029.9,110483.7321,2108926.625,2554142857,24.99747645,,,,10.00052355
ruby,sw4lite,1.7,9667464286,39562053571,6845321429,84382160714,2950321429,514553571.4,592678571.4,141767857.1,7.125,2254861623,1708059609,952.0446429,19700.60714,16989607143,97.90685103,,,,4.093148973
ruby,sw4lite,1.9666,1.02E+11,1.92E+11,74106964286,5.52E+11,2978392857,928392857.1,187750000,355321428.6,780.6071429,35597237305,4672754608,110427.7321,2108923.696,17466571429,100.5166446,,,,17.47935539
ruby,sw4lite,1.4333,10481500000,57771839286,10728517857,1.24E+11,2801875000,732357142.9,142089285.7,89910714.29,3.267857143,8786589428,1480495562,952.0267857,19700.60714,7863446429,82.219263,,,,3.778737
ruby,sw4lite,2.1166,1.08E+11,2.23E+11,81880107143,6.28E+11,2435071429,859142857.1,125428571.4,302178571.4,700.6785714,42490948572,3761202608,110481.7321,2108924.696,12731785714,109.896752,,,,17.09924796
ruby,TestDfft,0.0666,2096000000,2438000000,1322000000,12104000000,86000000,120000000,52000000,56000000,2060,229350628,6306913,105137,2208120,924000000,2.723009,,,,1.272991
ruby,TestDfft,0.0833,406062500,980562500,444562500,3187625000,2000000,2125000,0,0,1144.96875,104723349.6,40674402.84,105841.7813,2107371.406,20500000,0.415230844,,,,4.582769156
ruby,TestDfft,0.0833,2474000000,2902000000,1640000000,14612000000,204000000,210000000,80000000,80000000,2055,166003146,2307648,105137,2208120,3044000000,4.005808,,,,0.992192
ruby,TestDfft,0.0833,385437500,659000000,298625000,2238562500,4000000,6000000,0,0,1166.59375,33401603.06,46080081.03,105873.7813,2107372.406,45312500,0.565122188,,,,4.432877813
ruby,TestDfft,0.1333,4654000000,4340000000,2454000000,24166000000,272000000,330000000,130000000,134000000,2046,354784438,4881012,105137,2208121,3488000000,6.716224,,,,1.281776
ruby,TestDfft,0.0833,801125000,1328312500,598875000,4537125000,6000000,8000000,1875000,2000000,1044.4375,88487713.44,92502659.44,105841.7813,2107371.406,109687500,0.701121781,,,,4.296878219
ruby,TestDfft,0.25,8934000000,7916000000,4508000000,45514000000,450000000,546000000,280000000,264000000,2048,585003115,5284654,105137,2208120,3888000000,13.677553,,,,1.322447
ruby,TestDfft,0.1,1524750000,2133812500,949375000,7472125000,11812500,16000000,3812500,4000000,1050.8125,98345446.69,176891187.3,105841.7813,2107371.406,265312500,1.265234188,,,,4.734765813
ruby,TestDfft,0.4166,15458000000,13818000000,7902000000,79258000000,944000000,1102000000,484000000,458000000,2038,1045874302,10486772,105138,2208131,9072000000,24.352284,,,,0.643716
ruby,TestDfft,0.1333,2735562500,3926250000,1771750000,13742875000,20000000,29562500,6000000,8000000,1055.65625,207008423.5,320639436.1,105873.8125,2107372.75,471375000,2.312580219,,,,5.685419781
ruby,TestDfft,0.6166,18512000000,15280000000,8836000000,91278000000,1766000000,1346000000,700000000,664000000,2036,1065501958,3383707,105137,2208131,14652000000,34.197756,,,,2.798244
ruby,TestDfft,0.1166,3473750000,4248812500,1870625000,15051812500,31875000,48000000,15625000,18000000,1069.71875,80723613.75,510971839.8,105841.7813,2107371.75,864562500,2.913652156,,,,4.082347844
ruby,TestDfft,0.0166,52000000,100000000,50000000,410000000,0,2000000,0,0,2226,19185656,513189,105137,2208098,6000000,0.055031,,,,0.940969
ruby,TestDfft,0.0833,52375000,109437500,42937500,320000000,,,,,1176.5,8018199.531,12140098.75,105873.7813,2107371.719,0,0.055748563,,,,4.942251438
ruby,TestDfft,0.0166,344000000,584000000,320000000,2568000000,16000000,34000000,8000000,8000000,2087,153799213,1378660,105137,2208109,114000000,0.371792,,,,0.624208
ruby,TestDfft,0.0666,96187500,233062500,101375000,718000000,,,,,1097.8125,23086373.69,17438422.63,105873.7813,2107372.063,6000000,0.106133094,,,,3.889866906
ruby,TestDfft,0.1,2938000000,3276000000,1856000000,16870000000,240000000,252000000,94000000,94000000,2457,189960539,2298703,105137,2208692,3108000000,4.61004,,,,1.38996
ruby,TestDfft,0.0833,430750000,697312500,314875000,2394062500,4000000,6000000,0,0,1139.71875,35607108.03,54778234.75,105842.75,2107389.313,52687500,0.607388375,,,,4.390611625
ruby,TestDfft,0.7333,22200000000,18278000000,10568000000,1.10E+11,2116000000,1616000000,858000000,790000000,2442,1264628810,3473786,105137,2208706,17468000000,40.969139,,,,3.028861
ruby,TestDfft,0.1333,4033375000,4848687500,2138375000,17291750000,39437500,57687500,19187500,22000000,1062.125,85035825.69,600300875.9,105841.7813,2107389.688,1076625000,3.41752675,,,,4.58047325
ruby,TestDfft,0.0166,62000000,110000000,56000000,460000000,0,4000000,0,0,2599,28916761,502419,105137,2208666,6000000,0.076514,,,,0.919486
ruby,TestDfft,0.0666,59812500,120250000,46500000,350062500,,,,,1110.5,11527781.91,12444538.06,105873.7813,2107389.469,0,0.060475656,,,,3.935524344
ruby,TestDfft,0.0166,404000000,642000000,352000000,2882000000,20000000,40000000,8000000,10000000,2447,134584824,1427732,105137,2208679,132000000,0.396074,,,,0.599926
ruby,TestDfft,0.0833,107125000,247437500,106812500,762750000,,,,,1157.75,18344374.72,17797399.06,105873.7813,2107389.875,6500000,0.110167594,,,,4.887832406
ruby,TestDfft,0.1333,3404000000,3650000000,2074000000,19114000000,274000000,288000000,108000000,108000000,2828,213815907,2308830,105137,2209264,3758000000,5.339796,,,,2.658204
ruby,TestDfft,0.1,492687500,767625000,345562500,2650125000,4000000,8000000,1812500,1687500,1098.125,34822832.31,63404614.75,105841.7813,2107407.156,58750000,0.68177625,,,,5.31822375
ruby,TestDfft,0.8333,25876000000,21206000000,12274000000,1.27E+11,2478000000,1874000000,1014000000,962000000,2828,1467460620,3399670,105137,2209280,18108000000,47.339793,,,,2.658207
ruby,TestDfft,0.15,4794562500,5737375000,2527687500,20439562500,45437500,67000000,22000000,25375000,1072.34375,92595854.66,681768440.3,105873.7813,2107408.625,1251000000,3.929553219,,,,5.070446781
ruby,TestDfft,0.0166,70000000,114000000,56000000,486000000,2000000,4000000,0,0,2922,25594503,487051,105137,2209235,6000000,0.05503,,,,0.94097
ruby,TestDfft,0.0833,67062500,131812500,50812500,381937500,,,,,1214.625,8742443.75,15787259.19,105842.75,2107406.25,187500,0.065740719,,,,4.932259281
ruby,TestDfft,0.0166,462000000,690000000,380000000,3176000000,22000000,44000000,10000000,12000000,2854,152090136,1372534,105137,2209250,134000000,0.446292,,,,0.549708
ruby,TestDfft,0.0666,119375000,265000000,113500000,816625000,,,,,1086.4375,19457924.97,20768390.25,105842.75,2107406.719,7875000,0.120881219,,,,3.875118781
ruby,TestDfft,0.1,3046000000,3178000000,1764000000,16664000000,122000000,182000000,76000000,84000000,3017,280304388,6355349,105137,2209550,1380000000,3.916382,,,,2.083618
ruby,TestDfft,0.0833,526687500,1115500000,502375000,3681875000,4000000,4000000,0,0,1092.8125,106580146.1,57390959.53,105873.7813,2107417.094,30312500,0.490300063,,,,4.507699938
ruby,TestDfft,0.1833,6912000000,6162000000,3486000000,35004000000,408000000,496000000,196000000,202000000,3009,474737151,4900732,105138,2209550,4950000000,10.349526,,,,0.648474
ruby,TestDfft,0.1,1150500000,1743000000,777937500,6020625000,8000000,14000000,2000000,2000000,1112.5625,97169252.22,147231049.4,105841.7813,2107416.094,166375000,1.194739875,,,,4.805260125
ruby,TestDfft,0.3666,13332000000,11492000000,6548000000,67046000000,682000000,808000000,420000000,398000000,3571,819145683,5279777,105137,2209551,5596000000,20.039545,,,,1.956455
ruby,TestDfft,0.1333,2209437500,2906375000,1287500000,10291125000,16750000,26000000,5375000,6000000,1076.75,110595093.8,278833671,105873.8125,2107417.094,388500000,1.7804515,,,,6.2175485
ruby,TestDfft,0.6333,23034000000,19988000000,11500000000,1.16E+11,1410000000,1672000000,724000000,690000000,2982,1455347930,10362770,105137,2209566,13864000000,36.146945,,,,1.851055
ruby,TestDfft,0.1333,4054375000,5422312500,2420437500,19115000000,30000000,44000000,10000000,12000000,1051.96875,209219743.4,497046657.9,105841.7813,2107416.594,679562500,3.250006656,,,,4.747993344
